Num_Acc,category_route,regime_circulation,voie_reserve,profil_route,etat_surface,Infrastructure,situation,nb_voies
201900012737,3,2,0,1,1,0,1,2
201900012738,4,2,0,1,1,0,3,2
201900012739,4,2,0,2,1,0,1,2
201900012740,3,3,0,1,1,0,1,2
201900012741,3,2,0,4,1,0,3,2
201900012742,3,2,0,2,1,5,1,2
201900012743,3,2,0,1,1,0,3,2
201900012744,3,2,0,1,1,5,1,2
201900012745,3,2,0,3,1,0,3,2
201900012746,3,2,0,2,1,0,3,2
201900012747,3,2,0,1,1,0,1,2
201900012748,3,2,0,1,1,0,1,2
201900012749,3,2,0,1,1,0,8,2
201900012750,3,2,0,1,1,0,1,2
201900012751,3,2,0,1,1,0,3,2
201900012752,4,2,0,1,1,0,3,2
201900012753,3,2,0,2,1,0,1,2
201900012754,3,2,0,1,9,0,1,2
201900012755,3,-1,0,2,1,0,3,2
201900012756,3,2,0,1,1,9,1,2
201900012757,3,2,0,1,1,0,3,2
201900012758,3,2,0,2,9,0,3,2
201900012759,4,1,0,1,1,0,1,1
201900012760,4,2,0,2,1,0,1,2
201900012761,3,2,0,2,2,0,1,2
201900012762,3,2,0,1,1,0,3,2
201900012763,3,2,0,1,1,0,1,2
201900012764,1,3,0,1,1,0,3,4
201900012765,1,3,0,1,2,0,1,2
201900012766,1,1,0,2,1,0,1,4
201900012767,1,1,0,2,1,0,1,2
201900012768,2,3,0,3,1,8,1,4
201900012769,1,1,0,1,1,0,1,1
201900012770,3,2,-1,1,1,5,1,-1
201900012771,4,2,0,1,1,0,1,2
201900012772,1,3,0,1,1,0,1,4
201900012773,1,1,0,1,1,2,1,4
201900012774,1,3,0,1,1,0,1,4
201900012775,1,3,0,1,2,0,1,3
201900012776,1,3,0,1,1,0,1,4
201900012777,3,2,0,1,1,5,6,2
201900012778,3,2,0,2,1,0,1,2
201900012779,4,2,0,2,1,0,1,2
201900012780,1,1,3,1,1,0,1,3
201900012781,3,2,0,1,1,0,1,2
201900012782,1,3,0,1,1,0,1,3
201900012783,1,3,0,1,1,0,1,3
201900012784,1,3,0,1,1,0,1,4
201900012785,3,1,0,2,1,0,1,1
201900012786,2,2,0,4,1,0,3,2
201900012787,2,2,0,1,1,0,1,2
201900012788,3,3,0,1,1,0,1,4
201900012789,4,2,0,1,1,9,1,2
201900012790,3,2,0,1,1,5,1,2
201900012791,4,2,0,1,1,0,3,2
201900012792,3,2,0,1,1,0,3,2
201900012793,3,2,0,1,1,0,1,2
201900012794,3,2,0,1,1,0,1,2
201900012795,3,2,0,1,1,0,1,2
201900012796,3,2,0,1,1,5,1,2
201900012797,3,2,0,1,1,0,1,2
201900012798,3,2,0,3,1,0,1,2
201900012799,4,2,0,1,1,0,1,2
201900012800,4,1,1,1,1,0,5,1
201900012801,3,2,0,1,1,5,1,2
201900012802,3,3,0,1,1,5,1,4
201900012803,3,2,0,1,1,0,1,2
201900012804,2,2,0,3,1,0,1,2
201900012805,3,2,0,1,1,0,1,2
201900012806,3,2,0,1,1,5,1,2
201900012807,3,3,0,1,1,0,1,4
201900012808,3,2,0,1,1,0,1,4
201900012809,3,2,0,1,1,0,1,2
201900012810,4,2,0,2,1,0,1,2
201900012811,3,2,0,1,1,0,1,2
201900012812,3,2,0,1,1,0,1,2
201900012813,4,2,0,1,1,0,1,2
201900012814,3,2,0,2,1,0,1,2
201900012815,4,2,0,2,1,0,3,2
201900012816,3,2,0,1,1,0,1,2
201900012817,4,2,0,2,1,0,1,2
201900012818,3,2,0,1,1,0,8,2
201900012819,3,2,0,1,1,0,3,2
201900012820,3,2,0,2,2,0,3,2
201900012821,2,3,0,1,1,0,1,4
201900012822,2,1,0,1,1,5,1,1
201900012823,3,2,0,1,1,0,1,2
201900012824,3,2,0,2,2,0,8,2
201900012825,3,2,0,4,1,0,1,2
201900012826,3,2,0,1,1,0,1,2
201900012827,3,2,0,1,1,0,1,2
201900012828,2,2,0,1,1,0,1,2
201900012829,2,3,0,1,1,5,1,2
201900012830,2,2,0,1,1,0,1,3
201900012831,3,2,0,1,2,0,1,0
201900012832,4,2,0,1,1,0,1,2
201900012833,7,2,0,1,2,0,1,2
201900012834,4,2,0,1,2,0,1,2
201900012835,4,2,0,1,1,0,1,2
201900012836,4,1,0,2,1,0,1,1
201900012837,4,2,0,1,1,0,1,2
201900012838,4,2,1,1,1,0,1,4
201900012839,3,2,0,2,2,0,1,2
201900012840,4,2,0,1,1,0,1,2
201900012841,4,2,0,1,2,0,1,2
201900012842,3,-1,0,1,1,5,1,3
201900012843,4,2,0,1,1,0,1,2
201900012844,4,1,0,1,1,0,1,2
201900012845,4,2,3,1,1,5,6,3
201900012846,4,1,0,1,1,0,1,1
201900012847,4,2,3,1,1,0,1,4
201900012848,4,2,1,1,1,0,1,2
201900012849,4,3,0,1,1,0,1,1
201900012850,4,1,0,1,1,0,1,1
201900012851,4,1,0,1,1,9,1,2
201900012852,4,2,0,1,2,0,1,2
201900012853,4,2,0,1,1,0,1,2
201900012854,4,2,3,1,1,0,2,2
201900012855,4,-1,0,1,1,0,1,2
201900012856,4,-1,1,1,1,0,1,3
201900012857,4,3,0,2,1,0,1,2
201900012858,3,2,0,1,1,0,1,2
201900012859,4,1,0,1,1,0,1,1
201900012860,4,2,0,2,2,4,1,2
201900012861,4,2,0,1,2,0,1,3
201900012862,4,2,0,1,1,0,1,2
201900012863,4,2,0,1,1,0,1,2
201900012864,4,2,2,2,1,0,1,4
201900012865,4,3,0,1,1,0,1,5
201900012866,3,2,0,1,2,0,1,2
201900012867,4,-1,0,1,1,2,1,1
201900012868,3,2,0,1,2,0,2,2
201900012869,4,2,0,1,2,0,1,2
201900012870,4,2,0,1,2,0,1,2
201900012871,4,1,0,1,1,0,1,3
201900012872,4,2,0,1,1,5,1,4
201900012873,4,2,0,1,1,0,1,2
201900012874,3,2,1,1,1,0,1,2
201900012875,4,2,0,1,2,0,1,3
201900012876,4,1,0,1,1,0,1,4
201900012877,4,1,0,1,1,0,1,4
201900012878,4,2,0,1,1,0,1,2
201900012879,4,1,3,1,2,0,6,2
201900012880,4,2,0,2,1,0,1,5
201900012881,4,2,0,1,1,0,1,2
201900012882,4,2,0,1,2,0,1,6
201900012883,4,2,1,1,1,0,5,3
201900012884,4,2,0,1,1,0,1,4
201900012885,4,2,0,1,1,0,1,2
201900012886,4,2,0,1,1,0,1,4
201900012887,4,2,0,1,1,0,1,4
201900012888,4,2,0,1,1,0,1,3
201900012889,4,2,0,1,1,0,1,2
201900012890,4,2,0,1,1,0,1,2
201900012891,4,2,-1,1,1,0,1,4
201900012892,4,2,0,1,1,0,1,4
201900012893,4,2,0,1,1,0,1,4
201900012894,4,2,1,1,1,0,1,4
201900012895,4,2,-1,2,1,0,1,4
201900012896,4,1,0,1,2,0,4,2
201900012897,4,1,0,1,1,0,1,2
201900012898,4,2,0,1,1,0,1,3
201900012899,4,2,0,1,2,0,1,2
201900012900,4,2,0,1,7,6,1,2
201900012901,4,2,0,1,1,0,1,1
201900012902,4,1,0,1,2,0,1,1
201900012903,4,1,3,1,1,6,1,1
201900012904,3,2,3,1,1,9,1,2
201900012905,9,-1,0,1,1,9,1,0
201900012906,4,2,0,1,1,0,1,2
201900012907,4,2,0,1,1,0,1,2
201900012908,9,1,0,1,1,0,1,1
201900012909,3,3,0,1,1,0,1,6
201900012910,4,2,0,1,2,5,1,2
201900012911,3,3,0,2,1,0,1,4
201900012912,3,2,0,1,1,0,1,2
201900012913,3,2,0,1,2,0,1,4
201900012914,3,3,0,1,1,0,1,2
201900012915,3,2,0,1,1,0,1,2
201900012916,3,1,0,1,1,0,1,2
201900012917,3,1,0,1,1,0,1,3
201900012918,4,2,0,1,1,0,1,0
201900012919,3,1,0,1,1,5,1,4
201900012920,4,1,0,1,1,0,2,1
201900012921,4,1,0,2,2,0,1,1
201900012922,3,1,0,1,1,0,1,2
201900012923,3,2,0,2,1,0,1,2
201900012924,3,2,0,1,1,0,1,6
201900012925,3,2,0,1,1,0,1,2
201900012926,3,2,0,1,2,0,3,2
201900012927,7,2,0,1,1,0,1,2
201900012928,3,2,0,1,2,0,1,2
201900012929,3,2,0,1,2,0,1,2
201900012930,3,2,0,1,7,0,3,2
201900012931,1,3,0,2,3,0,2,4
201900012932,7,2,0,1,1,9,1,2
201900012933,6,-1,0,1,2,9,8,-1
201900012934,3,2,0,3,2,0,1,2
201900012935,3,2,0,4,1,0,1,2
201900012936,4,2,0,1,1,0,1,2
201900012937,3,2,0,2,1,0,1,2
201900012938,3,2,0,1,1,0,1,2
201900012939,3,2,0,1,2,0,1,2
201900012940,3,2,0,4,1,0,3,2
201900012941,4,2,0,1,1,0,8,2
201900012942,3,2,0,1,1,0,1,2
201900012943,3,-1,0,1,1,0,8,2
201900012944,3,2,0,1,1,0,1,2
201900012945,3,2,0,2,2,0,1,2
201900012946,4,2,0,1,1,0,4,2
201900012947,2,2,0,2,1,0,1,2
201900012948,3,2,0,1,2,0,8,2
201900012949,4,2,0,1,2,0,1,2
201900012950,3,2,0,2,1,0,1,2
201900012951,3,2,0,1,1,0,1,2
201900012952,3,2,0,1,1,0,8,2
201900012953,4,2,0,1,1,0,8,2
201900012954,2,3,0,1,1,0,2,4
201900012955,2,2,0,3,2,0,1,2
201900012956,3,2,0,1,1,5,1,3
201900012957,3,2,0,1,1,0,1,2
201900012958,3,2,0,1,1,0,1,2
201900012959,3,2,0,1,1,0,1,2
201900012960,2,2,2,1,1,6,8,2
201900012961,4,2,0,1,2,0,1,2
201900012962,3,2,0,4,2,2,1,2
201900012963,3,2,0,1,1,0,1,2
201900012964,4,2,0,2,1,0,8,2
201900012965,1,1,0,1,2,9,8,2
201900012966,3,-1,0,4,2,0,1,2
201900012967,3,2,0,2,1,2,1,2
201900012968,1,3,0,1,1,0,3,4
201900012969,1,-1,0,1,1,0,1,5
201900012970,1,3,3,1,2,0,8,4
201900012971,2,2,0,1,1,0,1,2
201900012972,2,2,0,1,1,0,1,2
201900012973,4,2,0,1,1,0,1,2
201900012974,4,2,0,2,1,0,1,2
201900012975,3,-1,0,1,1,0,1,2
201900012976,3,2,0,2,2,0,1,2
201900012977,3,2,0,1,1,0,1,2
201900012978,2,2,0,1,1,0,8,2
201900012979,4,2,0,1,1,0,1,2
201900012980,3,2,0,1,2,0,1,2
201900012981,4,2,0,1,2,5,1,2
201900012982,3,2,0,2,2,0,3,2
201900012983,3,2,0,2,2,0,1,2
201900012984,3,2,0,1,1,0,1,2
201900012985,3,2,0,1,2,0,1,2
201900012986,3,2,0,1,2,0,1,2
201900012987,3,2,0,2,1,0,1,2
201900012988,3,2,0,1,1,5,1,2
201900012989,1,1,0,1,1,1,1,2
201900012990,1,3,0,1,2,0,1,3
201900012991,1,3,0,2,1,0,2,3
201900012992,1,1,0,1,1,3,1,2
201900012993,1,1,0,1,2,3,1,2
201900012994,1,3,0,1,2,0,1,3
201900012995,1,3,0,1,1,1,1,6
201900012996,1,3,0,1,1,0,1,6
201900012997,1,3,0,1,1,0,1,6
201900012998,1,3,0,1,2,0,1,8
201900012999,1,3,0,1,1,0,1,8
201900013000,3,2,0,1,1,0,1,2
201900013001,2,3,0,1,1,0,1,6
201900013002,4,3,0,1,2,5,1,4
201900013003,4,2,0,1,1,0,1,2
201900013004,4,3,0,1,1,8,1,0
201900013005,3,-1,3,2,1,6,1,0
201900013006,3,2,1,2,2,0,1,6
201900013007,3,2,0,1,1,5,1,2
201900013008,1,1,0,1,2,3,1,2
201900013009,3,2,0,1,2,0,1,2
201900013010,4,2,0,1,1,0,1,2
201900013011,4,2,0,1,1,0,1,3
201900013012,3,2,0,1,1,0,1,2
201900013013,4,1,0,1,1,0,1,1
201900013014,4,2,0,1,1,0,1,2
201900013015,3,-1,0,1,1,0,1,6
201900013016,3,2,0,1,1,0,1,2
201900013017,3,1,0,1,2,0,1,2
201900013018,3,2,0,1,2,0,1,4
201900013019,3,2,0,1,1,0,1,-1
201900013020,3,1,0,1,1,9,1,2
201900013021,4,2,0,1,2,0,1,2
201900013022,3,2,0,1,1,9,1,2
201900013023,3,2,0,3,1,0,3,2
201900013024,3,2,0,4,1,2,3,2
201900013025,1,1,0,1,1,2,2,5
201900013026,3,2,0,1,2,5,1,2
201900013027,4,2,0,1,2,0,1,2
201900013028,2,2,0,1,1,9,1,2
201900013029,3,2,0,1,1,0,3,2
201900013030,9,2,0,1,1,0,1,2
201900013031,1,3,0,1,5,0,1,4
201900013032,3,2,0,1,1,5,1,2
201900013033,3,2,0,2,2,0,1,2
201900013034,3,2,0,1,1,0,3,2
201900013035,3,2,2,2,1,0,1,2
201900013036,3,2,0,2,1,9,1,2
201900013037,3,2,0,1,1,0,1,2
201900013038,3,2,0,1,1,0,3,2
201900013039,3,2,-1,1,2,0,3,2
201900013040,4,2,0,1,2,0,1,2
201900013041,3,2,0,1,1,0,3,2
201900013042,3,2,0,1,2,0,1,2
201900013043,4,2,0,1,1,0,1,2
201900013044,2,2,0,1,1,0,1,2
201900013045,3,2,0,2,1,0,1,2
201900013046,3,2,0,1,2,0,3,2
201900013047,4,2,0,1,3,0,3,2
201900013048,3,2,0,1,1,0,1,2
201900013049,3,2,0,1,1,6,1,2
201900013050,3,2,0,1,1,0,1,2
201900013051,3,2,0,2,2,5,1,2
201900013052,4,2,0,1,2,2,1,2
201900013053,3,2,0,1,1,0,1,2
201900013054,4,1,3,1,1,5,1,1
201900013055,1,3,3,1,1,0,6,4
201900013056,3,2,0,1,1,0,1,2
201900013057,1,1,0,2,1,0,2,5
201900013058,1,1,0,1,1,0,1,4
201900013059,4,2,0,2,2,0,1,2
201900013060,2,2,0,1,1,0,1,2
201900013061,3,2,0,1,1,0,1,3
201900013062,3,2,0,2,2,0,3,2
201900013063,3,2,0,1,1,0,1,2
201900013064,4,1,0,1,1,0,1,1
201900013065,3,-1,0,1,1,0,3,2
201900013066,4,2,0,1,1,5,1,2
201900013067,3,2,0,1,1,0,1,2
201900013068,3,3,0,1,2,0,1,4
201900013069,3,2,0,1,1,0,1,2
201900013070,3,2,0,1,1,0,1,2
201900013071,3,2,0,1,1,5,1,2
201900013072,3,2,0,2,1,0,1,2
201900013073,3,2,0,1,2,0,3,2
201900013074,2,3,0,1,9,5,1,2
201900013075,3,2,0,1,2,0,1,2
201900013076,3,2,0,1,2,0,1,2
201900013077,3,2,0,1,1,0,1,2
201900013078,1,3,0,1,2,0,1,2
201900013079,1,1,0,1,1,0,1,2
201900013080,1,3,0,1,1,0,1,4
201900013081,1,3,0,1,1,0,1,6
201900013082,1,3,0,1,1,0,1,6
201900013083,2,3,0,1,1,3,2,6
201900013084,1,3,0,1,2,0,1,8
201900013085,1,2,0,1,1,0,1,2
201900013086,1,1,0,1,1,0,1,3
201900013087,2,1,0,1,1,0,1,4
201900013088,1,1,0,1,1,0,1,3
201900013089,2,1,0,1,1,0,1,3
201900013090,1,3,0,1,1,0,1,12
201900013091,1,3,0,1,1,0,1,9
201900013092,1,3,0,1,2,0,1,7
201900013093,1,1,0,1,1,0,1,1
201900013094,1,3,0,1,2,0,1,5
201900013095,4,1,0,1,1,0,1,1
201900013096,3,2,0,1,2,0,1,2
201900013097,4,1,0,2,1,0,1,1
201900013098,4,2,0,1,1,0,1,2
201900013099,2,2,0,1,1,0,1,4
201900013100,4,2,0,2,1,0,4,2
201900013101,3,2,0,1,1,5,1,1
201900013102,4,1,1,1,1,5,5,1
201900013103,2,3,0,1,2,0,1,4
201900013104,4,1,0,1,1,0,1,1
201900013105,3,2,0,3,1,0,3,2
201900013106,2,3,0,1,2,0,1,4
201900013107,3,2,0,1,1,0,3,2
201900013108,4,2,0,2,1,0,3,2
201900013109,4,2,0,2,2,5,1,2
201900013110,3,2,0,3,1,0,1,2
201900013111,3,2,0,1,1,9,1,2
201900013112,3,2,0,1,1,0,1,2
201900013113,2,2,0,2,7,2,1,3
201900013114,3,2,0,1,7,0,1,2
201900013115,3,2,0,2,1,0,3,2
201900013116,3,2,1,1,1,0,1,2
201900013117,4,-1,0,1,1,0,1,2
201900013118,3,2,0,2,1,0,1,2
201900013119,2,3,0,1,1,0,1,6
201900013120,9,2,0,1,1,6,1,2
201900013121,3,2,0,1,1,0,1,6
201900013122,2,1,0,1,1,0,1,2
201900013123,3,2,0,1,1,0,1,2
201900013124,4,2,0,1,1,0,1,2
201900013125,4,-1,0,1,1,5,1,3
201900013126,2,1,0,3,1,0,1,3
201900013127,4,2,0,1,1,0,1,2
201900013128,4,2,0,1,1,0,1,2
201900013129,3,2,0,1,1,0,1,2
201900013130,3,2,0,1,1,0,1,2
201900013131,4,1,0,1,1,5,1,2
201900013132,4,2,0,1,1,0,1,1
201900013133,3,2,0,1,1,0,1,3
201900013134,4,2,0,1,1,5,1,2
201900013135,6,-1,0,1,1,0,1,0
201900013136,4,2,0,1,1,0,1,2
201900013137,4,2,0,1,1,0,1,2
201900013138,7,2,2,2,1,0,1,3
201900013139,4,3,0,3,1,5,1,4
201900013140,4,1,1,1,1,0,1,2
201900013141,4,2,0,1,1,0,1,4
201900013142,4,1,0,1,1,1,1,4
201900013143,4,2,0,1,1,0,1,2
201900013144,7,2,0,1,2,0,1,3
201900013145,4,2,0,1,2,0,1,2
201900013146,4,2,0,1,1,0,1,2
201900013147,3,2,0,1,1,5,1,2
201900013148,4,2,0,1,2,9,1,3
201900013149,4,3,3,1,1,0,1,6
201900013150,7,2,1,1,2,5,1,4
201900013151,4,2,0,1,1,0,1,2
201900013152,4,1,0,1,1,0,1,2
201900013153,4,1,0,1,1,0,1,2
201900013154,4,-1,0,1,1,0,1,1
201900013155,4,2,0,1,1,0,1,2
201900013156,7,2,0,1,1,0,1,2
201900013157,4,2,0,1,1,1,1,2
201900013158,4,2,0,1,1,0,1,2
201900013159,3,2,0,1,2,0,1,2
201900013160,4,2,0,1,1,0,1,2
201900013161,4,2,0,2,1,0,1,0
201900013162,6,-1,0,1,1,8,4,0
201900013163,4,3,2,1,1,0,1,4
201900013164,6,-1,0,1,1,0,1,-1
201900013165,4,3,2,1,1,0,1,6
201900013166,4,2,0,1,1,0,1,4
201900013167,1,3,0,1,1,0,1,4
201900013168,4,2,0,1,1,0,1,2
201900013169,4,2,0,1,2,0,1,2
201900013170,4,3,3,1,1,0,1,4
201900013171,3,3,0,2,1,0,1,4
201900013172,2,3,0,1,1,0,2,4
201900013173,4,2,0,1,1,0,1,2
201900013174,4,2,0,1,1,0,1,2
201900013175,3,2,0,1,1,0,1,2
201900013176,3,2,0,1,1,0,1,2
201900013177,4,2,0,1,1,0,1,6
201900013178,4,2,3,1,1,0,1,3
201900013179,7,1,0,2,1,0,1,1
201900013180,2,2,0,1,1,5,1,2
201900013181,4,2,0,1,1,0,1,2
201900013182,4,1,0,1,1,0,1,4
201900013183,4,2,-1,1,1,0,1,4
201900013184,4,-1,0,1,1,0,1,2
201900013185,4,2,0,1,1,0,1,4
201900013186,4,2,-1,1,1,0,1,4
201900013187,4,2,-1,1,1,0,1,2
201900013188,4,2,-1,1,1,2,4,4
201900013189,4,1,0,1,1,0,1,1
201900013190,4,-1,0,1,1,5,1,3
201900013191,7,2,0,1,1,0,1,2
201900013192,4,2,0,1,1,4,1,2
201900013193,4,2,0,1,1,0,1,2
201900013194,4,2,0,1,1,0,1,4
201900013195,2,2,0,1,1,0,1,2
201900013196,6,-1,0,1,1,0,1,-1
201900013197,4,2,1,1,1,0,1,3
201900013198,1,3,0,1,1,7,1,11
201900013199,1,3,0,1,1,0,1,8
201900013200,4,3,0,1,1,0,3,2
201900013201,4,2,0,1,1,0,1,2
201900013202,2,2,0,1,1,0,1,0
201900013203,4,2,0,2,1,0,1,2
201900013204,3,2,0,1,1,9,2,2
201900013205,4,2,0,1,1,0,1,0
201900013206,4,2,0,1,1,9,1,4
201900013207,4,2,0,1,1,0,1,2
201900013208,4,2,0,1,1,0,2,2
201900013209,4,3,0,1,1,5,1,2
201900013210,4,2,0,1,1,0,1,3
201900013211,3,2,3,1,1,0,1,0
201900013212,1,3,0,1,1,0,1,6
201900013213,3,3,0,4,2,0,1,4
201900013214,4,2,0,1,1,0,1,2
201900013215,4,3,0,2,1,0,1,2
201900013216,4,1,0,1,1,0,1,2
201900013217,4,2,0,1,1,0,1,2
201900013218,4,-1,0,1,1,0,-1,1
201900013219,4,2,2,1,1,0,1,5
201900013220,2,1,0,1,1,0,1,2
201900013221,3,2,0,1,1,0,1,2
201900013222,4,2,0,1,1,0,1,2
201900013223,2,2,0,2,1,0,1,2
201900013224,4,2,0,1,1,9,1,0
201900013225,4,2,0,1,1,0,1,2
201900013226,3,2,0,1,1,0,1,2
201900013227,4,2,0,1,1,0,1,2
201900013228,4,2,0,1,1,0,1,2
201900013229,3,3,0,1,1,0,1,5
201900013230,4,2,0,1,1,0,1,0
201900013231,3,-1,1,1,1,5,1,2
201900013232,4,3,0,2,1,0,1,2
201900013233,2,3,0,1,2,5,1,4
201900013234,3,2,0,1,1,0,1,2
201900013235,4,2,0,1,1,0,1,2
201900013236,4,2,0,1,1,0,1,2
201900013237,3,2,-1,1,1,5,1,-1
201900013238,4,2,0,1,1,0,1,2
201900013239,4,1,0,1,2,5,1,2
201900013240,2,3,0,2,1,2,1,4
201900013241,3,2,0,1,1,0,1,4
201900013242,4,3,0,1,2,0,1,4
201900013243,4,2,0,1,1,0,1,2
201900013244,4,2,0,2,1,0,1,2
201900013245,4,1,1,1,1,0,1,2
201900013246,4,2,0,1,1,0,1,-1
201900013247,3,2,1,1,1,0,1,4
201900013248,3,2,0,1,1,0,1,4
201900013249,3,2,0,1,1,0,1,2
201900013250,4,3,3,1,1,4,1,6
201900013251,4,2,0,1,1,0,1,2
201900013252,4,2,0,1,1,0,1,2
201900013253,4,2,0,1,1,0,1,3
201900013254,3,-1,0,1,1,0,3,0
201900013255,7,2,0,1,1,0,1,2
201900013256,4,2,0,1,1,5,1,2
201900013257,4,2,0,1,1,0,1,2
201900013258,3,2,0,1,1,0,1,2
201900013259,4,2,1,1,1,0,1,4
201900013260,4,2,0,1,1,0,1,2
201900013261,4,2,0,1,1,0,1,2
201900013262,4,2,0,1,1,0,1,3
201900013263,4,1,0,1,1,0,1,1
201900013264,4,1,0,1,1,0,1,1
201900013265,4,2,0,1,1,0,1,2
201900013266,4,2,0,1,1,0,1,2
201900013267,4,1,0,1,1,0,1,1
201900013268,4,2,0,1,1,0,1,2
201900013269,4,2,0,2,1,0,1,4
201900013270,3,2,0,1,1,0,1,2
201900013271,4,2,0,1,1,5,1,2
201900013272,4,2,0,1,1,0,1,2
201900013273,4,2,0,1,1,0,1,2
201900013274,3,2,0,1,1,0,1,2
201900013275,3,2,0,1,1,0,1,2
201900013276,4,1,0,1,1,0,1,0
201900013277,4,2,0,1,1,0,1,0
201900013278,4,1,0,1,2,0,1,0
201900013279,4,2,0,1,1,0,1,0
201900013280,4,2,1,1,1,0,1,3
201900013281,3,2,0,1,1,9,1,2
201900013282,4,2,0,1,1,0,1,2
201900013283,4,2,0,1,1,0,1,2
201900013284,4,2,0,1,1,0,1,2
201900013285,4,3,2,3,1,5,1,2
201900013286,4,2,0,1,1,0,1,2
201900013287,4,1,0,1,1,0,1,2
201900013288,4,1,0,1,1,1,1,1
201900013289,3,3,0,1,1,0,1,4
201900013290,4,2,0,1,1,0,1,2
201900013291,4,1,3,1,1,0,1,5
201900013292,4,3,0,1,1,0,1,4
201900013293,4,2,2,2,1,0,1,4
201900013294,4,2,1,1,1,0,1,5
201900013295,4,2,2,1,1,0,1,4
201900013296,4,2,2,1,1,0,1,4
201900013297,4,2,2,1,1,0,1,4
201900013298,4,2,0,1,1,0,1,2
201900013299,4,3,0,1,1,0,1,4
201900013300,1,1,0,1,9,0,1,2
201900013301,3,3,0,1,1,0,1,4
201900013302,4,2,0,1,1,0,1,2
201900013303,4,3,0,1,1,0,1,4
201900013304,2,3,0,1,1,9,1,6
201900013305,3,2,0,1,1,0,1,2
201900013306,3,3,0,1,1,0,1,4
201900013307,4,-1,0,1,1,0,1,2
201900013308,4,2,1,1,1,0,1,2
201900013309,4,2,0,1,1,0,1,2
201900013310,4,2,0,1,1,2,1,3
201900013311,4,2,0,1,1,0,1,2
201900013312,4,1,1,1,1,0,1,4
201900013313,3,2,1,2,1,5,1,2
201900013314,4,2,-1,1,1,0,1,-1
201900013315,4,2,0,1,1,0,1,2
201900013316,4,2,0,1,1,0,1,2
201900013317,4,2,0,2,1,0,1,2
201900013318,4,1,0,1,1,0,1,1
201900013319,4,2,0,1,1,0,1,3
201900013320,4,1,0,1,1,0,1,1
201900013321,3,2,0,1,1,0,1,2
201900013322,3,2,0,2,1,5,1,3
201900013323,4,3,0,1,1,0,1,2
201900013324,4,2,0,1,1,0,1,2
201900013325,3,2,0,2,1,0,1,2
201900013326,4,2,0,1,1,0,1,2
201900013327,7,2,0,1,1,0,1,2
201900013328,7,2,0,1,1,0,1,4
201900013329,4,1,-1,1,1,0,1,3
201900013330,4,1,0,1,1,0,1,4
201900013331,4,1,0,1,1,0,1,4
201900013332,4,1,-1,1,1,0,1,2
201900013333,4,2,0,1,1,9,1,4
201900013334,4,2,0,2,1,0,1,2
201900013335,4,3,0,1,1,0,1,3
201900013336,4,2,-1,1,1,0,1,6
201900013337,4,2,0,1,1,0,1,3
201900013338,4,2,0,2,1,0,1,5
201900013339,4,2,-1,1,1,0,1,6
201900013340,4,2,0,1,1,0,1,4
201900013341,4,1,1,1,1,8,5,3
201900013342,4,3,1,1,1,0,5,2
201900013343,4,2,0,2,1,0,1,6
201900013344,4,2,0,1,1,0,1,5
201900013345,4,3,-1,1,1,0,1,2
201900013346,4,2,-1,1,1,0,1,2
201900013347,4,1,-1,1,1,0,1,2
201900013348,4,3,0,1,1,0,1,2
201900013349,4,1,0,1,1,0,1,1
201900013350,4,2,0,1,1,0,1,8
201900013351,4,1,3,1,1,0,6,3
201900013352,4,1,-1,1,1,0,1,4
201900013353,4,3,1,1,1,0,5,4
201900013354,3,2,0,1,1,0,1,2
201900013355,2,1,0,1,1,0,1,0
201900013356,4,2,0,1,1,0,1,2
201900013357,4,2,0,1,1,0,1,2
201900013358,6,2,0,1,1,0,1,0
201900013359,3,2,0,1,1,0,1,2
201900013360,3,2,1,2,1,6,1,0
201900013361,4,2,0,1,1,0,1,2
201900013362,4,2,0,1,1,9,1,2
201900013363,4,2,0,1,1,0,1,2
201900013364,3,3,0,1,1,0,1,1
201900013365,4,2,0,1,1,0,2,2
201900013366,4,2,2,1,1,5,1,8
201900013367,4,2,2,1,1,0,1,2
201900013368,3,2,0,1,2,0,4,2
201900013369,7,-1,0,1,1,0,1,0
201900013370,4,1,0,1,1,0,1,0
201900013371,4,2,0,1,1,0,1,2
201900013372,2,4,0,1,1,5,1,3
201900013373,4,2,0,1,1,0,1,2
201900013374,4,2,0,2,2,0,1,2
201900013375,4,1,0,1,1,0,1,0
201900013376,4,2,2,1,2,4,6,2
201900013377,4,3,1,1,1,0,1,2
201900013378,1,3,0,1,1,0,1,6
201900013379,7,-1,0,1,1,0,1,0
201900013380,9,2,0,1,1,0,1,2
201900013381,4,2,0,1,1,5,1,2
201900013382,4,2,0,2,2,0,1,2
201900013383,3,2,0,1,1,0,1,2
201900013384,7,2,0,1,1,0,1,2
201900013385,4,1,3,1,1,0,1,2
201900013386,4,1,0,1,1,0,1,2
201900013387,4,2,0,2,1,0,1,2
201900013388,3,3,0,1,1,0,1,2
201900013389,4,1,0,1,1,0,1,2
201900013390,3,2,0,1,1,0,1,2
201900013391,4,2,0,1,1,0,1,2
201900013392,4,2,0,1,1,0,1,2
201900013393,4,1,3,1,1,0,2,2
201900013394,2,2,0,1,1,0,1,2
201900013395,4,1,0,2,1,0,1,2
201900013396,4,2,0,1,1,0,1,6
201900013397,4,2,0,1,1,0,1,3
