Num_Acc,jour,mois,an,hr,condition_eclairage,departement,commune,condition_agglomeration,intersection,condition_atmosphere,type_collision,adresse,lattitude,longitude
201500025855,6,1,15,9,1,38,185,2,1,1,6,27 ANCIENNE RTE DE LYON,45.19971,5.71789
201500025856,4,4,15,10,1,38,185,2,2,1,3,STALINGRAD/FERRIE,45.1753,5.72554
201500025857,12,1,15,6,5,38,421,2,1,1,2,RUE HENRI WALLON,0.0,0.0
201500025858,16,4,15,18,1,38,185,2,1,1,6,"20, GAMBETTA ( BOULEVARD",45.1874,5.72375
201500025859,14,1,15,6,5,38,185,2,1,8,6,"37, RUE DIDEROT",45.19171,5.704
201500025860,19,4,15,20,5,38,179,1,3,1,3,"00, RN 87",45.18163,5.77991
201500025861,17,1,15,9,1,38,421,2,1,3,6,RUE DU PRe RUFFIER,45.16927,5.75244
201500025862,22,4,15,14,1,38,169,2,1,1,6,"110, RUE HENRI ROUDET",45.19116,5.68302
201500025863,19,1,15,17,1,38,185,2,2,2,6,70 AV RHIN ET DAN/A FRAN,45.17223,5.705
201500025864,23,4,15,14,1,38,185,2,1,1,6,"43, BOULEVARD CLEMENCEAU",45.18372,5.73893
201500025865,24,1,15,7,2,38,185,2,1,1,6,"20, BD JOSEPH VALLIER",45.18029,5.71268
201500025866,28,4,15,19,1,38,185,2,1,1,6,"56, BOULEVARD DE L'ESPLA",45.19811,5.71733
201500025867,27,1,15,14,1,38,185,2,2,1,6,RUE DE PARIS,0.0,0.0
201500025868,30,4,15,21,5,38,185,2,2,1,6,"., BOULEVARD AGUTTE SEMB",0.0,0.0
201500025869,30,1,15,18,5,38,185,2,1,1,6,"18, AVENUE JEAN PERROT",45.1796,5.73541
201500025870,3,5,15,21,5,38,185,2,2,1,3,RUE CONDILLAC,45.18901,5.72939
201500025871,31,1,15,16,1,38,423,1,1,1,2,A 48 PK 96,45.20717,5.70532
201500025872,7,5,15,8,1,38,185,2,3,1,3,MONTORGE/BELGRADE,45.19142,5.72511
201500025873,12,2,15,15,1,38,185,2,1,1,6,"5, RUE DE TURENNE",45.18487,5.72167
201500025874,5,5,15,13,1,38,185,2,1,1,6,38 RUE DES EAUX CLAIRES,45.17621,5.70919
201500025875,16,2,15,10,1,38,185,2,1,1,6,"23, Bd JOSEPH VALlier",45.18007,5.7116
201500025876,7,5,15,20,1,38,151,2,3,1,3,AVENUE PAUL VAILLANT-COU,45.14945,5.70032
201500025877,18,2,15,17,1,38,169,2,2,1,6,R J BERTOIN/DE SASSENAGE,45.19885,5.68213
201500025878,8,5,15,17,1,38,185,2,3,2,3,RHIN ET DANUBE (AVENUE),45.17303,5.70507
201500025879,19,2,15,13,1,38,229,1,4,1,6,A41 inter N87,45.2056,5.78929
201500025880,9,5,15,19,1,38,185,1,1,1,6,2 r BERTHE DE BOISSIEUX,45.1848,5.72533
201500025881,21,2,15,0,5,38,185,2,1,1,6,"20, BOULEVARD JOSEPH VAL",0.0,0.0
201500025882,10,5,15,11,1,38,185,2,2,1,6,CRS JEAN JAUReS/berriat,45.188,5.71904
201500025883,26,2,15,8,1,38,516,2,6,1,7,BOULEVARD DE LA CHANTOUR,45.19699,5.7487
201500025884,11,5,15,8,1,38,421,2,2,1,6,19 R VOLTAIRE/rostang,45.17325,5.75502
201500025885,27,2,15,17,1,38,179,2,1,2,6,"30, GRAND'RUE",45.18176,5.79163
201500025886,22,5,15,19,1,38,185,2,2,1,3,R DR SCHWEITZEr/dunant,45.17488,5.70852
201500025887,1,3,15,13,1,38,185,2,1,9,6,BOULEVARD JOSEPH VALLIER,0.0,0.0
201500025888,24,5,15,18,1,38,423,1,1,1,3,2354 RTE DE CLÉMENCIÈre,45.21512,5.71915
201500025889,2,3,15,15,1,38,185,2,1,1,6,R RAOUL BLANCHARD TRAM,45.19014,5.72866
201500025890,28,5,15,13,1,38,151,2,1,1,6,NORMANDIE NIEMEN RUE),45.14678,5.7197
201500025891,3,3,15,11,1,38,185,2,1,1,6,COURS JEAN JAURÈS,0.0,0.0
201500025892,29,5,15,8,1,38,185,2,1,1,3,117 r de STALINGRAD,45.17116,5.72395
201500025893,6,3,15,11,1,38,185,2,1,1,6,"00, PLACE DE VERDUN",0.0,0.0
201500025894,2,6,15,17,1,38,185,2,1,1,6,114 av JEAN PERROT,45.17013,5.74019
201500025895,7,3,15,19,5,38,185,2,2,1,6,R DE STALINGRAD/JACQUARD,45.17462,5.72517
201500025896,3,6,15,21,1,38,151,2,6,1,6,RD-PT PIERRE ET MARie cu,45.15972,5.71987
201500025897,9,3,15,18,1,38,185,2,1,1,6,"189, COURS DE LA LIBÉRAT",0.0,0.0
201500025898,9,6,15,11,1,38,185,2,3,1,3,av RHIN DANUBE/l michel,45.16804,5.70485
201500025899,12,3,15,18,1,38,185,2,1,1,6,"26, BOULEVARD GAMBETTA",0.0,0.0
201500025900,10,6,15,11,1,38,185,2,1,1,6,"20, MARECHAL JOFFRE (BOU",45.18258,5.72842
201500025901,15,3,15,15,1,38,185,2,1,1,6,"39, RUE CASIMIR BRENIER",45.19129,5.71567
201500025902,12,6,15,16,1,38,185,2,2,2,6,R STRASBOURG/pl metz,45.18706,5.73061
201500025903,18,6,15,18,1,38,151,2,1,1,6,"8, RUE DE L'ÉCUREUIL",45.14379,5.70253
201500025904,19,6,15,16,1,38,185,2,2,1,6,RUE ABBÉ GRÉGOIRE,45.18568,5.71215
201500025905,19,6,15,19,1,38,169,2,3,1,3,RUE GABRIEL PÉRI,0.0,0.0
201500025906,25,6,15,8,1,38,185,2,1,1,6,"., REYNOARD (AV. M.)",0.0,0.0
201500025907,1,7,15,0,5,38,169,2,2,1,3,AVENUE DU VERCORS,45.19238,5.69654
201500025908,1,7,15,10,1,38,151,2,1,1,6,"8, MOUCHEROTTE (PLACE DE",45.15024,5.69385
201500025909,2,7,15,17,1,38,185,2,9,1,6,27 BD CLEMENCEAU,45.18446,5.74081
201500025910,5,7,15,8,1,38,179,1,1,1,6,RN 87,45.19934,5.78053
201500025911,7,7,15,14,1,38,185,2,2,1,3,"4, RUE JOSEPH CHANRION",45.19074,5.73584
201500025912,8,7,15,16,1,38,185,2,1,1,6,91 CRS LIBERATION,45.17245,5.71389
201500025913,9,7,15,18,1,38,185,2,9,1,6,"22, AVENUE ALBERT REYNIE",45.16685,5.70623
201500025914,10,7,15,4,3,38,421,2,1,1,7,"28, ROUTE DES MAQUIS",45.17653,5.77889
201500025915,11,7,15,16,1,38,185,2,1,1,6,GENERAL MARCHAND (RUE),45.19005,5.73105
201500025916,15,7,15,21,2,38,421,2,1,1,6,BOULEVARD DULCIE SEPTEMB,45.16603,5.75821
201500025917,16,7,15,12,1,38,185,1,1,1,6,RUE SAINT-LAURENT,0.0,0.0
201500025918,20,7,15,11,1,38,151,1,1,1,1,RUE DE COMBOIRE,45.14132,5.69112
201500025919,23,7,15,14,1,38,516,2,1,1,6,18 CH DE LA BASTILLE,45.20411,5.73521
201500025920,5,8,15,0,5,38,185,2,1,1,3,"., MARECHAL FOCH (BOULEV",45.1809,5.72293
201500025921,6,8,15,18,1,38,185,2,1,1,3,6 RUE AIMÉ PUPIN,45.162,5.72403
201500025922,8,8,15,9,1,38,185,2,2,1,3,"., QUAI STÉPHANE JAY",45.19271,5.72414
201500025923,22,8,15,10,1,38,151,2,3,1,1,AVENUE DE GRUGLIASCO,45.14406,5.71868
201500025924,27,8,15,14,1,38,516,2,1,1,4,"11, CHANTOURNE (BOULEVAR",45.19748,5.74633
201500025925,28,8,15,13,1,38,185,2,1,1,3,"., STALINGRAD (RUE DE)",45.17463,5.72524
201500025926,30,8,15,5,3,38,185,2,1,1,6,RUE DU 19 MARS 1962,45.19111,5.73867
201500025927,5,9,15,15,1,38,185,2,1,1,6,"86, RUE LÉON JOUHAUX",45.17563,5.74415
201500025928,9,9,15,5,5,38,185,2,2,1,6,BOULEVARD MARÉCHAL JOFFR,0.0,0.0
201500025929,15,9,15,9,1,38,421,2,1,1,6,"63, AVENUE DE ZELLA MEHL",45.16675,5.75371
201500025930,15,9,15,14,1,38,185,2,2,1,6,PLACE ARISTIDE BRIAND,45.19419,5.71894
201500025931,17,9,15,15,1,38,185,1,1,1,6,RN87,45.2037,5.78303
201500025932,18,9,15,8,1,38,185,2,1,1,6,117 RUE DES ALLIÉS,45.17348,5.71783
201500025933,19,9,15,22,4,38,185,2,1,9,2,MARECHAL FOCH (BOULEVARD,45.18075,5.72292
201500025934,20,9,15,1,4,38,185,2,2,1,3,"., JOSEPH VALLIER (BOULE",45.18022,5.71018
201500025935,21,9,15,19,1,38,185,2,1,1,3,"110, AVENUE JEAN PERROT",45.17136,5.73948
201500025936,28,9,15,11,1,38,185,2,1,1,3,"140, AVENUE LÉON BLUM",45.16153,5.7154
201500025937,29,9,15,10,1,38,185,2,1,1,6,"62, AMPERE (RUE )",45.18769,5.70585
201500025938,1,10,15,13,1,38,421,2,1,1,6,ROCADE SUD,45.16229,5.75381
201500025939,6,10,15,10,1,38,185,2,1,1,6,av p VERLAINE,45.16227,5.71522
201500025940,6,10,15,12,1,38,185,2,6,1,7,AVENUE EDMOND ESMONIN,45.15988,5.72122
201500025941,7,10,15,16,1,38,169,2,1,1,6,RUE PIERRE COURTADE,45.19727,5.67413
201500025942,14,10,15,10,1,38,185,2,2,1,3,CdT L'HERMINI/tres cloit,45.19206,5.73476
201500025943,20,10,15,9,1,38,185,2,1,1,6,"3, THIERS (RUE)",45.18857,5.72239
201500025944,21,10,15,12,1,38,185,2,2,8,6,bd FOCH / r LANOYERIE,45.18069,5.71957
201500025945,21,10,15,18,1,38,185,2,3,8,6,r ANAT FRANCE/schweitzer,45.17235,5.7077
201500025946,22,10,15,9,1,38,185,2,2,1,3,MAR BERTHELOT/peretto,45.17657,5.73168
201500025947,27,10,15,17,1,38,185,2,2,1,6,6 av j PERROT/clemenceau,45.18208,5.73421
201500025948,28,10,15,16,1,38,516,2,1,3,6,11 bd CHANTOURNE,45.19746,5.74622
201500025949,30,10,15,5,5,38,185,2,2,1,3,BERTHELOT/MALLIFAUD,45.18062,5.7318
201500025950,31,10,15,6,2,38,185,2,2,1,3,BD MAL FOCH/G RIVET,45.18184,5.72744
201500025951,2,11,15,9,1,38,185,2,1,1,6,"1, RUE CHARLES LORY",45.18102,5.71541
201500025952,6,11,15,10,1,38,421,1,9,1,6,Bd DULCIE SEPT/bret N87,45.16651,5.75764
201500025953,6,11,15,14,1,38,185,2,1,1,6,"00, RUE NICOLAS CHORIER",45.18579,5.71263
201500025954,7,11,15,16,1,38,151,2,1,1,3,38 COURS JEAN JAURÈS,45.15424,5.70762
201500025955,7,11,15,19,5,38,185,2,1,1,6,"22, GAMBETTA (BOULEVARD)",45.18712,5.72376
201500025956,8,11,15,14,1,38,185,2,2,1,3,R MARX DORMOY/ALEMBERT,45.18728,5.71098
201500025957,10,11,15,18,1,38,185,1,1,1,2,RN87,45.15182,5.73801
201500025958,18,11,15,21,5,38,179,2,1,1,6,AVENUE DE VIGNATE,45.19076,5.77836
201500025959,20,11,15,17,2,38,421,2,1,8,6,106 AV MARCEL CACHIN,45.1634,5.75162
201500025960,25,11,15,15,1,38,185,2,1,2,6,"18, CHEMIN ROBESPIERRE",45.17287,5.75019
201500025961,26,11,15,9,1,38,185,2,2,2,6,25 R DES DÉPORTÉS/P BOUR,45.17811,5.72753
201500025962,27,11,15,13,1,38,185,2,2,1,1,R ESCLANGON/DIDEROT,45.1907,5.70468
201500025963,1,12,15,13,1,38,185,2,1,1,6,54 bd JOSEPH VALLIER,45.1802,5.7066
201500025964,1,12,15,17,2,38,169,2,2,1,3,R GABRIEL PÉRI/BRIAND,45.18909,5.6989
201500025965,3,12,15,16,1,38,185,2,1,1,6,AV JULES VALLES,45.17891,5.75111
201500025966,5,12,15,23,3,38,151,2,1,1,6,RN 87 PK 3+850,45.15363,5.7431
201500025967,7,12,15,18,2,38,151,1,1,1,2,RN 87 PR 1+700,45.1571,5.71252
201500025968,8,12,15,10,1,38,185,2,1,1,6,PLACE PASTEUR,45.18379,5.73112
201500025969,10,12,15,10,1,38,421,2,1,1,6,"68, RUE DES TAILLÉES",45.19259,5.75379
201500025970,12,12,15,16,3,38,151,2,1,1,6,"4 B, QUAI JEAN FAURE",45.15266,5.70056
201500025971,16,12,15,18,3,38,185,1,4,1,6,A 480 PK 11+700,45.20615,5.68891
201500025972,27,12,15,15,1,38,185,2,2,1,1,VALMY/CROIZAT,45.1866,5.7441
201500025973,14,3,15,8,1,38,544,1,1,1,1,CD 41,45.52558,4.88333
201500025974,22,11,15,7,2,38,544,2,1,1,6,CD 41,45.51989,4.89546
201500025975,7,3,15,9,1,38,544,2,1,1,3,17 r VICTOR HUGO,45.52507,4.87731
201500025976,1,4,15,12,1,38,544,1,1,1,6,15 Av J DE LA FONTAINE,45.51477,4.91596
201500025977,10,10,15,15,1,38,544,1,1,1,7,CD 41,45.51986,4.89533
201500025978,10,5,15,20,2,38,544,1,1,1,7,"1, CD 41",45.52877,4.87613
201500025979,22,12,15,19,3,38,544,2,3,1,3,"16, JEAN MOULIN(RUE)",45.50856,4.85902
201500025980,22,4,15,11,1,38,544,2,9,1,3,11 quai CLAUDE BERNARD,45.5406,4.8577
201500025981,7,4,15,18,1,38,544,2,1,1,4,47 r VICTOR HUGO,45.52336,4.87586
201500025982,22,5,15,8,1,38,544,1,1,1,6,"8, BERTHELOT(AV)",45.53936,4.871
201500025983,28,5,15,10,1,38,544,2,1,1,6,MALISSOL(MONTEE DE),45.51623,4.91916
201500025984,6,8,15,16,1,38,544,2,1,1,6,"02, EMILE ROMANET(RUE)",0.0,0.0
201500025985,16,8,15,5,3,38,544,1,1,1,5,CD 41,45.52227,4.91252
201500025986,13,7,15,10,1,38,544,2,1,1,6,11 quai JEAN JAURES,45.52595,4.87224
201500025987,19,8,15,15,1,38,544,2,1,1,7,"42, BOIS ROYAL(CHEMIN DU",45.52477,4.907
201500025988,6,9,15,1,5,38,544,2,6,1,7,6 pl PIERRE SEMARD,45.5215,4.87361
201500025989,18,10,15,9,1,38,544,2,1,1,6,ISLE(RUE DE L'),45.50639,4.85201
201500025990,2,7,15,21,2,38,318,1,1,1,3,"1, JOSEPH GRENOUILLET(RU",45.52841,4.9143
201500025991,4,11,15,7,1,38,544,2,1,1,1,67 R LAFAYETTE,45.52697,4.89427
201500025992,16,10,15,17,1,38,544,1,1,1,5,CD 41,45.51955,4.91603
201500025993,9,9,15,18,1,38,544,2,1,1,3,"37, VICTOR FAUGIER(RUE)",45.52663,4.88367
201500025994,6,2,15,17,1,38,563,1,1,1,1,VERDIN (MONTEE DU),0.0,0.0
201500025995,16,4,15,11,1,38,563,2,3,1,3,bd KOFLER/R BLANCHET,45.35989,5.60021
201500025996,15,2,15,19,5,38,563,2,1,2,3,44 av GAMBETTA,45.36542,5.59805
201500025997,20,4,15,10,1,38,563,2,7,1,3,BRUNERIE (CARREFOUR DE L,45.38002,5.58108
201500025998,6,5,15,18,1,38,563,2,3,1,6,REPUBLIQUE (BOULEVARD DE,45.36119,5.58772
201500025999,29,5,15,12,1,38,563,2,3,1,3,REPUBLIQUE (BOULEVARD DE,45.362,5.5884
201500026000,9,6,15,11,1,38,563,2,1,1,2,"28, PAVIOT (AVENUE DE)",45.35218,5.59126
201500026001,30,6,15,19,1,38,563,2,3,1,3,"32TER, FAUBOURG SERMOREN",45.37188,5.58339
201500026002,7,7,15,15,1,38,563,2,1,1,1,BLANCHISSERIES (ZI),45.37916,5.58172
201500026003,24,7,15,16,1,38,563,2,1,1,6,"02, PORTELLE (RUE DE LA)",45.36761,5.59227
201500026004,13,8,15,9,1,38,563,2,1,1,6,"18, BECQUART-CASTELBON (",45.36433,5.59083
201500026005,21,8,15,13,1,38,563,1,2,1,6,crs SENOZAN/r VOLTAIRE,45.36587,5.59106
201500026006,24,8,15,9,1,38,563,2,7,3,6,ST BRUNO (PLACE),45.36697,5.59161
201500026007,13,9,15,0,5,38,563,2,1,2,6,VERDUN (AVENUE DE),0.0,0.0
201500026008,15,9,15,16,1,38,563,2,7,1,6,pl gen LECLERC,45.36691,5.59138
201500026009,21,9,15,14,1,38,563,2,1,1,3,bd F ROOSEVELT,45.36147,5.59461
201500026010,28,9,15,13,1,38,563,2,1,1,6,20 r J. RAVAT,45.36844,5.58677
201500026011,29,9,15,23,5,38,563,1,1,1,6,montee du VERDIN,45.39368,5.57032
201500026012,30,9,15,16,1,38,563,2,1,1,2,"., BRUNERIE (AVENUE DE L",45.38156,5.57875
201500026013,27,10,15,19,2,38,563,2,6,2,3,carr BRUNERIE,45.37952,5.58069
201500026014,5,11,15,10,1,38,563,2,1,1,3,"20, SENOZAN (COURS)",45.36561,5.5909
201500026015,5,11,15,16,1,38,563,2,9,1,3,"00, CROIX MORIN (AVENUE",45.3613,5.5715
201500026016,13,11,15,12,1,38,563,2,1,1,2,VERDIN (MONTEE DU),45.3988,5.56892
201500026017,21,11,15,21,5,38,563,1,1,2,7,"139, VERDIN (MONTEE DU)",45.39397,5.57002
201500026018,25,11,15,18,3,38,563,2,1,1,2,rocade ouest,45.36,5.56
201500026019,3,12,15,13,1,38,563,2,1,1,6,HERRIOT (AVENUE E.),45.36999,5.58732
201500026020,7,12,15,13,1,38,563,2,3,1,6,LAKANAL (RUE),45.36844,5.58685
201500026021,10,3,15,14,1,39,198,2,3,1,6,"0, JAURES (AVENUE JEAN)",0.0,0.0
201500026022,24,3,15,16,1,39,198,2,1,7,6,"34, POMPIDOU (AV GEORGES",0.0,0.0
201500026023,3,4,15,16,1,39,198,2,1,1,6,"69, POMPIDOU (AVENUE GEO",0.0,0.0
201500026024,4,4,15,14,1,39,198,2,3,2,6,"0, VIEUX CHATEAU (RUE DU",0.0,0.0
201500026025,8,6,15,16,1,39,198,1,1,1,1,,0.0,0.0
201500026026,7,10,15,10,1,39,198,2,1,1,6,"80, POMPIDOU (AVENUE GEO",0.0,0.0
201500026027,9,2,15,16,1,39,198,2,1,7,6,"48, DUHAMEL (AVENUE JACQ",0.0,0.0
201500026028,23,3,15,16,1,39,300,2,1,1,6,"60, SAINT DESIRE (RUE) N",46.67283,5.54397
201500026029,30,12,15,19,5,39,300,2,1,1,6,487 Route de Besançon,0.0,0.0
201500026030,8,4,15,13,1,39,300,2,1,1,6,"58 BIS, LECOURBE (RUE)",0.0,0.0
201500026031,29,7,15,13,1,39,300,2,1,1,6,"0, MARCHE AU BOIS BLANC",46.6667,5.55
201500026032,1,8,15,16,1,39,300,2,3,1,3,"0, VERNIER (BD THEODORE)",46.6728,5.56667
201500026033,5,9,15,15,1,39,362,2,1,1,6,"6, SALINES (PLACE DES)",0.0,0.0
201500026034,29,8,15,18,1,39,300,2,1,1,6,"0, MONNIER (RUE DESIRE)",0.0,0.0
201500026035,8,11,15,16,1,39,362,2,3,1,3,"0, PASTEUR (AVENUE) N° P",0.0,0.0
201500026036,7,11,15,18,1,39,300,2,2,1,4,"3, FERRY (BOULEVARD JULE",0.0,0.0
201500026037,15,11,15,5,5,39,362,1,1,1,6,"17, MONIN (RUE FRANCOIS)",46.67951,5.53862
201500026038,24,11,15,14,1,39,300,2,9,1,6,"0, MARCHE AU BOIS BLANC",46.673,5.558
201500026039,16,12,15,20,5,39,300,2,1,1,6,"5, ANCIEN COLLEGE (PLACE",0.0,0.0
201500026040,22,12,15,18,5,39,300,2,1,1,6,"0, COLBERT (COURS)",0.0,0.0
201500026041,7,1,15,14,1,40,279,1,3,1,6,MINIERES (ROUTE DES) CD,43.721,-1.09622
201500026042,20,3,15,19,2,40,88,1,1,1,7,LAFITTE (RUE PASCAL),43.69366,-1.02994
201500026043,1,12,15,19,3,40,279,1,1,1,7,MAGESCQ (ROUTE DE),43.73305,-1.10424
201500026044,10,1,15,18,5,40,279,2,3,1,3,RESISTANCE (AVE DE LA),43.72524,-1.06417
201500026045,8,5,15,20,1,40,279,2,2,1,3,LIBERTE (AVE DE LA),43.72175,-1.05191
201500026046,30,12,15,8,2,40,279,2,1,8,2,"731, RESISTANCE (AVE DE",43.7247,-1.06018
201500026047,17,2,15,19,5,40,88,2,2,1,3,"., SAINT-VINCENT DE PAUL",43.71469,-1.05423
201500026048,12,5,15,8,1,40,88,2,6,1,3,BEARN (SQUARE  DU),43.70565,-1.03721
201500026049,24,2,15,19,5,40,88,2,2,1,3,"., SAINT-VINCENT DE PAUL",43.71592,-1.05384
201500026050,30,6,15,15,1,40,279,2,3,1,6,RESISTANCE (AVE DE LA),43.72526,-1.06433
201500026051,18,7,15,19,1,40,279,2,1,1,6,ROSTAND (RUE EDMOND),43.72611,-1.07985
201500026052,9,10,15,17,1,40,88,2,6,1,2,REPUBLIQUE (AVENUE DE LA,43.70537,-1.06051
201500026053,21,10,15,17,1,40,88,2,6,1,3,MONTFORT (ROUTE DE),43.70562,-1.03664
201500026054,24,11,15,18,2,40,88,2,1,2,6,SAINT-PIERRE (BLD),43.71086,-1.04985
201500026055,10,8,15,11,1,40,88,2,1,1,6,MILLIES-LACROIX (AVE EUG,43.71077,-1.05777
201500026056,9,1,15,7,5,40,281,2,3,1,6,BRETTES-CAMILLE (AV),43.88284,-0.51941
201500026057,23,3,15,16,1,40,281,2,1,1,3,MONT-ALMA (BD DE),43.86874,-0.48981
201500026058,12,1,15,17,1,40,192,2,1,1,2,"410, JUIN (V DU MARECHAL",43.90042,-0.48363
201500026059,2,4,15,8,1,40,192,2,1,1,6,VICTOR HUGO,43.89333,-0.49805
201500026060,14,1,15,16,1,40,281,2,1,1,6,LAMOUSTEY (AV DE),43.87621,-0.50821
201500026061,3,5,15,18,1,40,192,2,2,1,2,ALINGSÅS (BD D'),43.8852,-0.49361
201500026062,15,1,15,19,3,40,281,1,1,1,2,"., ROCADE OUEST (RN 124)",43.88851,-0.53063
201500026063,24,6,15,8,1,40,192,2,1,1,7,"., MENDES FRANCE (AV PIE",43.89252,-0.51424
201500026064,16,1,15,8,1,40,281,2,3,2,3,SAINT-SEVER (AV DE),43.87719,-0.5058
201500026065,19,7,15,11,1,40,192,1,1,1,3,"., ROCADE EST (RD 932 E)",43.91049,-0.44976
201500026066,13,2,15,16,1,40,192,2,3,1,3,"., PLUMACON (RUE DU)",43.88628,-0.50444
201500026067,22,7,15,11,1,40,192,2,6,1,2,HOUGA (AV DU),43.87505,-0.46909
201500026068,31,7,15,13,1,40,192,2,1,1,6,"23, PLACE SAINT ROCH",43.88942,-0.49971
201500026069,4,8,15,19,1,40,192,2,1,1,3,"15, BARBE D'OR (AV DE)",43.89837,-0.48056
201500026070,17,8,15,18,1,40,192,2,1,1,5,944  VERT (BD DU CHEMIN),43.88147,-0.47932
201500026071,25,8,15,18,1,40,281,2,3,1,3,"320, BELVÉDERE (BD DU)",43.87393,-0.51389
201500026072,17,10,15,20,3,40,281,1,1,1,1,"., ROCADE SUD (RN 124 E)",43.8705,-0.51788
201500026073,16,10,15,14,1,40,192,2,3,1,6,CLEMENCEAU (AV GEORGES),43.88623,-0.4967
201500026074,8,11,15,6,1,40,192,2,3,1,3,FOCH (AV DU MARECHAL),43.89802,-0.48808
201500026075,4,11,15,18,2,40,192,2,1,1,3,"650, FOCH (AV DU MARECHA",43.89684,-0.49025
201500026076,19,11,15,9,1,40,192,2,3,1,3,"., PIERRE BENOIT",43.90138,-0.51102
201500026077,2,12,15,18,3,40,281,1,1,1,2,"., ROCADE SUD (RN 124 E)",43.86657,-0.5103
201500026078,9,12,15,13,1,40,281,1,1,1,7,"., SAINT-SEVER (AV DE)",43.86646,-0.51234
201500026079,30,12,15,18,5,41,18,2,1,1,3,VALLEE MAILLARD (RUE DE,47.61058,1.3344
201500026080,20,2,15,7,1,41,18,2,1,1,6,DUGAY-TROUIN (RUE)  N? I,47.59627,1.30261
201500026081,23,11,15,8,1,41,47,1,1,1,1,Les Grébeaux,47.62258,1.3684
201500026082,9,1,15,15,1,41,212,1,1,2,5,RD 174,47.564,1.372
201500026083,9,12,15,0,3,41,18,1,1,1,7,DE GAULLE (PONT DU GENER,47.59472,1.35298
201500026084,5,3,15,12,1,41,295,2,6,1,1,GRAIN D'OR (AVENUE DU),47.56938,1.373
201500026085,5,3,15,13,1,41,18,2,1,1,3,FENELON (RUE),47.58655,1.31631
201500026086,18,3,15,17,1,41,18,2,1,1,4,"48, VERDUN (AVENUE DE)",47.59386,1.34606
201500026087,20,3,15,15,1,41,212,1,1,1,2,PATTE D'OIE (rond point),47.56161,1.37314
201500026088,9,2,15,17,1,41,295,2,1,1,2,"18, CHAMBORD (ROUTE DE)",47.577,1.366
201500026089,15,2,15,13,1,41,18,1,1,1,7,D 766,47.581,1.29
201500026090,7,4,15,21,1,41,18,2,1,1,2,D174,47.34571,1.21576
201500026091,13,4,15,16,1,41,18,2,1,1,6,BAUDET (RUE ETIENNE) 1,47.58719,1.31519
201500026092,17,4,15,23,5,41,47,2,1,2,6,RD 2152,47.607,1.354
201500026093,23,4,15,18,1,41,295,1,1,1,1,D951,47.6025,1.37411
201500026094,8,5,15,18,1,41,18,2,1,1,1,MAUNOURY (AVENUE DU MARE,47.596,1.341
201500026095,18,5,15,8,1,41,295,2,1,1,2,VERGERS (RUE DES),47.599,1.4
201500026096,18,5,15,9,1,41,18,2,1,1,6,MAUNOURY (AVENUE DU MARE,47.596,1.341
201500026097,15,5,15,10,1,41,18,2,1,1,1,GREVE (PLACE DE LA),47.582,1.33
201500026098,9,5,15,14,1,41,18,2,2,1,1,BESNARD (QUAI ULYSSE),47.578,1.321
201500026099,26,5,15,18,1,41,18,2,1,1,2,VERDUN (AVENUE DE),47.595,1.347
201500026100,28,5,15,18,1,41,295,1,1,1,5,D951,47.59026,1.35521
201500026101,29,5,15,15,1,41,212,1,6,1,6,PATTE D'OIE (rond point),47.561,1.373
201500026102,5,6,15,8,1,41,212,1,6,1,3,PATTE D'OIE (rond point),47.561,1.374
201500026103,9,6,15,16,1,41,18,2,1,1,6,BEGON (RUE MICHEL)  N° I,47.59265,1.31488
201500026104,9,6,15,17,1,41,212,1,1,1,2,NATIONALE (ROUTE),47.56156,1.37253
201500026105,12,6,15,16,1,41,18,1,1,1,7,RD 952,47.56888,1.30636
201500026106,11,6,15,18,1,41,18,2,1,3,3,GAMBETTA (AVENUE),47.58368,1.32161
201500026107,19,6,15,16,1,41,18,2,1,1,6,SOURDERIE (RUE DE LA),47.57885,1.33842
201500026108,25,6,15,19,1,41,295,2,1,1,3,CHAMBORD (ROUTE DE),47.57647,1.3806
201500026109,25,6,15,16,1,41,18,2,1,1,6,"130, MAUNOURY (AVENUE DU",47.60057,1.3466
201500026110,1,7,15,13,1,41,18,2,1,1,1,VILLEBREME (RUE DE),47.60869,1.3251
201500026111,9,7,15,8,1,41,18,2,3,1,3,CHOPIN (RUE FREDERIC),47.58758,1.31878
201500026112,20,7,15,15,1,41,295,2,1,1,6,PIERRE GILLES DE GENNES,47.56955,1.37242
201500026113,28,7,15,18,1,41,18,1,1,1,2,,47.60995,1.33943
201500026114,4,8,15,3,1,41,18,1,1,1,7,CHAILLES (LEVEE DE),47.57276,1.32024
201500026115,5,8,15,16,1,41,18,2,1,1,7,TROIS VOLONTAIRES (RAMPE,47.58961,1.32637
201500026116,11,8,15,22,5,41,18,2,3,1,1,MAUNOURY (AVENUE DU MARE,47.59903,1.34483
201500026117,18,8,15,17,1,41,18,2,1,1,6,GAMBETTA (AVENUE),47.58442,1.3251
201500026118,20,8,15,18,1,41,295,1,1,1,2,D174,47.58251,1.36619
201500026119,22,8,15,11,1,41,295,2,1,1,2,CHAMBORD (ROUTE DE),47.57748,1.36827
201500026120,23,8,15,17,1,41,18,2,1,1,3,FRANCE (AVENUE DE)  1,47.59286,1.31354
201500026121,26,8,15,20,2,41,295,2,1,1,3,CHAMBORD (ROUTE DE),47.57555,1.38927
