Num_Acc,jour,mois,an,hr,condition_eclairage,departement,commune,condition_agglomeration,intersection,condition_atmosphere,type_collision,adresse,lattitude,longitude
202000004117,15,10,2020,16,1,31,31555,2,1,1,3,RUE DU LOT,43.58184,1.40782
202000004118,16,10,2020,7,3,29,29039,1,1,1,6,Chemin de la Haie,47.8865624,-3.8847119
202000004119,14,10,2020,8,4,29,29019,2,3,3,1,Boulevard Léon Blum,48.40417,-4.48453
202000004120,16,10,2020,9,1,27,27375,2,4,1,3,DUNANT (AVENUE HENRI),49.20486,1.16786
202000004121,15,10,2020,17,1,26,26058,2,1,1,2,LONG MONTEE DU,44.9645,4.88723
202000004122,22,8,2020,12,1,93,93047,2,2,1,3,AV DENIS PAPIN / AV PASCAL,48.90648,2.58787
202000004123,15,10,2020,12,1,25,25056,2,1,1,3,MEGEVAND RUE,47.23512,6.02462
202000004124,22,8,2020,15,1,93,93001,2,2,1,3,LECUYER (RUE),48.90807,2.39468
202000004125,15,10,2020,18,5,25,25056,2,6,2,2,CHURCHILL BD WINSTON,47.245079,5.995987
202000004126,16,10,2020,11,1,14,14118,2,1,1,2,CREULLY (AVENUE DE),49.18585,-0.35912
202000004127,22,8,2020,13,1,92,92026,2,3,1,3,COLOMBES,48.8968897,2.2564794
202000004128,16,10,2020,8,2,14,14137,1,1,1,-1,ROUTE NATIONALE 13,49.19163,-0.43221
202000004129,22,8,2020,11,1,92,92078,2,1,1,1,GALLIENI (BD) (109 A 141),48.9292808,2.3318213
202000004130,16,10,2020,23,5,13,13208,2,1,1,1,TURBINE (RUE DE LA),43.276697,5.379905
202000004131,22,8,2020,16,1,92,92012,2,1,1,2,QUATRE SEPTEMBRE (QUAI DU),48.8443212,2.2262764
202000004132,16,10,2020,17,1,13,13209,2,1,1,3,LUMINY (AVENUE DE),43.24292,5.43817
202000004133,21,8,2020,18,1,12,12256,1,1,1,6,D24,44.472654,1.857247
202000004134,16,10,2020,16,1,13,13209,2,1,1,3,SEIGNEURIE (TRAVERSE DE LA),43.2414669,5.4092485
202000004135,16,10,2020,9,1,13,13215,2,1,1,6,HENRI BARNIER (BOULEVARD),43.368462,5.344681
202000004136,22,8,2020,17,1,35,35094,1,1,1,3,D82,48.336233,-1.716941
202000004137,23,8,2020,12,1,16,16045,1,1,1,6,Liei dit Le Maine Charles,45.563399,-0.05616
202000004138,16,10,2020,18,1,13,13028,2,1,1,2,ROUMANILLE (AVENUE JOSEPH),43.200682,5.623059
202000004139,23,8,2020,14,1,2A,2A362,1,1,1,7,D368,41.700698,9.212058
202000004140,16,10,2020,12,1,13,13028,2,2,1,3,CAMUGLI (AVENUE ANTOINE ),43.18302,5.61266
202000004141,15,10,2020,13,1,11,11262,2,2,1,3,FRANCE (AVENUE ANATOLE),43.1871178,2.9906639
202000004142,23,8,2020,16,1,63,63175,1,1,1,7,Départementale 987,45.742146,2.577367
202000004143,15,10,2020,18,2,11,11069,2,2,2,3,MARTY ANTOINE,43.2163,2.3561
202000004144,22,8,2020,17,1,17,17472,1,1,1,1,D10,46.24199,-1.085554
202000004145,15,10,2020,7,1,11,11069,2,9,2,3,POMPIDOU GEORGES -ROND POINT-,43.2262,2.3312
202000004146,16,8,2020,11,1,38,38242,1,1,1,1,D1075,44.919932,5.634645
202000004147,22,8,2020,17,1,66,66050,2,1,1,6,avenue georges freche,42.773369,2.915604
202000004148,15,10,2020,8,1,11,11069,2,2,2,3,VERDUN,43.21261,2.35052
202000004149,14,10,2020,19,3,11,11069,2,1,2,3,POMPIDOU GEORGES -ROND POINT-,43.2262,2.3311
202000004150,22,8,2020,19,1,34,34095,1,1,1,5,D613,43.553245,3.787129
202000004151,16,10,2020,13,1,10,10387,2,1,1,6,PAIX (RUE DE LA),48.30591,4.06551
202000004152,23,8,2020,1,5,57,57529,2,1,1,1,36 Route de Rumelange,49.448159,6.024652
202000004153,15,10,2020,19,5,03,03310,2,1,1,6,AILES (ALLEE DES),46.1369389,3.4158371
202000004154,22,8,2020,17,1,57,57106,2,1,1,1,Rue de Metz,49.288519,6.532552
202000004155,17,10,2020,0,5,01,01344,2,1,1,6,TREVOUX (AVENUE DE),46.20038,5.19529
202000004156,22,8,2020,17,1,59,59194,1,1,1,1,D934,50.180735,3.642306
202000004157,16,10,2020,17,1,75,75117,2,4,1,2,PORTE DE CHAMPERRET,48.884658,2.286128
202000004158,23,8,2020,5,3,59,59663,2,2,2,7,place général de gaulle,50.88329,2.46824
202000004159,16,10,2020,13,1,75,75119,2,1,1,3,PORTE DE PANTIN,48.889128,2.396297
202000004160,22,8,2020,22,5,2B,2B207,2,1,1,5,T10,42.450402,9.506371
202000004161,15,10,2020,13,1,75,75116,2,1,1,4,PORTE DE SAINT CLOUD,48.835115,2.25999
202000004162,21,8,2020,19,1,80,80288,2,2,7,1,D1029,49.875179,2.822208
202000004163,16,10,2020,9,1,75,75118,2,2,1,2,AVENUE DE SAINT OUEN,48.89493,2.328085
202000004164,23,8,2020,15,1,71,71144,1,2,1,3,D681,47.05034,4.3467407
202000004165,16,10,2020,17,1,75,75117,2,7,1,3,BOULEVARD GOUVION SAINT CYR,48.884096,2.289029
202000004166,21,8,2020,16,1,63,63423,1,1,1,7,D996,45.596173,3.419355
202000004167,16,10,2020,17,1,75,75115,2,1,1,6,BOULEVARD VICTOR,48.835768,2.279232
202000004168,23,8,2020,15,1,47,47281,1,1,1,7,Route des Abeilles,44.173663,0.811272
202000004169,15,10,2020,23,3,75,75112,2,1,1,3,ROUTE SAINT HUBERT,48.827232,2.450666
202000004170,18,8,2020,10,1,39,39039,1,1,1,1,,47.143835,5.683147
202000004171,16,10,2020,15,1,75,75107,2,3,1,3,AVENUE DE LOWENDAL,48.850953,2.306076
202000004172,22,8,2020,11,1,25,25120,1,1,1,1,ROUTE DE PONTARLIER,47.03015,6.164403
202000004173,21,8,2020,13,1,31,31553,1,2,1,3,D1,43.71538,1.168284
202000004174,16,10,2020,8,1,75,75107,2,2,1,1,AVENUE DUQUESNE,48.852704,2.308558
202000004175,23,8,2020,12,1,85,85302,1,1,1,6,Chanverrie,46.94461,-0.95449
202000004176,16,10,2020,17,1,75,75104,2,1,1,7,VOIE GEORGES POMPIDOU,48.850884,2.361111
202000004177,16,10,2020,7,5,75,75102,2,2,1,3,RUE SAINT AUGUSTIN,48.868886,2.336699
202000004178,22,8,2020,9,1,70,70245,2,1,1,6,Rue de la Gare,47.887206,6.406845
202000004179,15,10,2020,9,1,75,75104,2,1,1,6,PONT LOUIS PHILIPPE,48.853912,2.355341
202000004180,16,10,2020,20,5,94,94068,2,2,1,3,LOUIS BLANC (AV),48.795706,2.499481
202000004181,19,8,2020,8,1,06,06163,1,1,1,1,RD6204 pk 22+150,44.034429,7.580191
202000004182,15,10,2020,15,1,94,94068,2,1,1,3,PONT DE CRETEIL (R DU),48.803563,2.471742
202000004183,23,8,2020,2,4,50,50341,2,1,1,6,7 Rue de la Foulerie,49.485049,-1.377032
202000004184,14,10,2020,17,1,94,94068,2,2,1,3,DOCTEUR ROUX (R DU),48.7872,2.4885
202000004185,23,8,2020,14,1,64,64317,1,3,1,2,Route départementale 88,43.369628,-1.463982
202000004186,16,10,2020,8,2,94,94076,2,1,1,2,LOUIS ARAGON (AV),48.7886,2.371
202000004187,22,8,2020,4,3,64,64317,2,1,1,6,route de basseboure,43.3556368,-1.4312748
202000004188,23,8,2020,17,1,53,53013,1,1,1,7,route departemental 121,48.35893,-0.232387
202000004189,22,8,2020,23,5,21,21124,2,1,1,6,Rue de la Chelmine,47.203487,4.354481
202000004190,15,10,2020,11,1,94,94076,2,1,8,5,REPUBLIQUE (AV DE LA),48.7877,2.35519
202000004191,22,8,2020,23,3,40,40012,1,1,1,6,Route de Maoucounten,43.850757,-0.405893
202000004192,15,10,2020,9,1,94,94076,2,1,8,3,PARIS (AV DE),48.80318,2.3644
202000004193,13,10,2020,9,1,94,94034,2,1,1,6,EMILE ZOLA (R),48.76053,2.32601
202000004194,22,8,2020,14,1,17,17309,1,1,1,7,Pillet Ouest,45.179904,-0.0339
202000004195,16,10,2020,16,1,94,94033,2,2,1,3,REPUBLIQUE (AV DE LA),48.8523021,2.4628376
202000004196,23,8,2020,15,1,03,03193,1,1,1,3,,46.5083184,2.6145727
202000004197,16,10,2020,12,1,94,94028,2,1,1,6,GAULLE(AVENUE DU GENERAL DE),48.78359,2.45273
202000004198,23,8,2020,18,1,95,95678,1,1,1,1,D9,49.075918,2.248292
202000004199,15,10,2020,17,1,94,94028,2,1,1,6,MESLY(AVENUE DU CHEMIN DE),48.78526,2.46016
202000004200,14,10,2020,22,5,94,94028,2,1,1,7,EUROPARC(ZONE),48.7651,2.47339
202000004201,23,8,2020,11,1,42,42256,1,3,1,2,Route de Boisset,45.500019,4.147523
202000004202,14,10,2020,15,1,94,94028,2,9,1,3,KENNEDY.(BOULEVARD JOHN),48.775663,2.464108
202000004203,23,8,2020,1,3,33,33199,1,6,1,6,"A660, PK 019.750",44.614705,-1.072819
202000004204,16,10,2020,11,1,94,94059,2,1,1,3,MARECHALE (AV DE LA),48.81597,2.56873
202000004205,16,10,2020,17,1,93,93066,2,1,1,3,VAILLANT COUTURIER PAUL (AV) NR 2 A 110,48.93001,2.362
202000004206,22,8,2020,8,1,31,31037,1,1,1,2,A 61 pk 275+000 sens Narbonne Toulouse,43.3496522,1.8136816
202000004207,21,8,2020,18,1,34,34032,1,1,1,6,A75,43.346403,3.280535
202000004208,16,10,2020,8,1,93,93066,2,1,1,5,MOULIN JEAN (AVENUE) NR 2 A 8 ET 1 A 11,48.9392475,2.3620284
202000004209,16,10,2020,22,5,93,93064,2,2,1,3,BD GABRIEL PERI / AV DU GENERAL DE GAULLE,48.87748,2.47965
202000004210,16,10,2020,10,1,93,93077,2,1,1,4,GRANDE RUE,48.881982,2.520407
202000004211,16,10,2020,21,5,93,93051,2,1,1,6,MONT D'EST (BD),48.8432702,2.5466001
202000004212,15,10,2020,8,1,93,93051,2,1,1,2,REMPART (BD),48.837346,2.5468713
202000004213,16,10,2020,9,1,93,93048,2,1,8,3,ARISTIDE BRIAND (BOULEVARD),48.8783574,2.4576065
202000004214,15,10,2020,22,5,93,93048,2,1,1,6,BOISSIERE (BOULEVARD DE LA),48.8778,2.458
202000004215,15,10,2020,18,1,93,93045,2,2,8,6,PARIS RUE DE,48.8793783,2.4148843
202000004216,23,8,2020,1,3,45,45202,1,1,1,6,A10 pk 118+400 sens province direction PARIS,47.81595,1.63398
202000004217,16,10,2020,14,1,93,93027,2,1,1,3,BARBUSSE (AVENUE HENRI),48.93204,2.3983
202000004218,23,8,2020,1,5,976,97615,2,1,1,2,6 Rue Manga Foutet,-12.795794,45.273864
202000004219,16,10,2020,19,5,93,93047,2,1,1,3,HARDY  (BOULEVARD),48.9060093,2.568545
202000004220,22,8,2020,14,1,973,97305,1,1,1,1,RN 1 - PK 20,4.951919,-52.425942
202000004221,16,10,2020,15,1,92,92073,2,3,1,3,GALLIENI (QUAI),48.8716458,2.2329885
202000004222,22,8,2020,11,1,34,34146,2,1,7,6,Avenue de la République,43.677114,4.086372
202000004223,16,10,2020,16,1,92,92048,2,2,1,3,BRUYERES (CARREFOUR DES),48.8123238,2.2148915
202000004224,15,10,2020,8,2,92,92063,2,3,1,3,REGNAULT (RUE HENRI),48.8589705,2.1856711
202000004225,16,10,2020,14,1,92,92062,2,1,1,6,WALLACE (BD RICHARD) DU 17 AU 91 ET DU 3,48.8806997,2.2380862
202000004226,15,10,2020,8,1,92,92051,2,1,1,2,"CHARLES DE GAULLE (AVENUE, N° 18 A 116)",48.881323,2.271483
202000004227,15,10,2020,15,1,92,92036,2,1,1,3,GABRIEL PERI (AVENUE) (101/129),48.920754,2.295172
202000004228,15,10,2020,21,5,92,92025,2,1,1,4,CHARLES DE GAULLE (BD),48.91787,2.22456
202000004229,14,10,2020,19,5,92,92025,2,1,1,2,LOUIS SEGUIN (BD),48.9338,2.24835
202000004230,16,10,2020,20,5,92,92024,2,2,1,3,RUE DU 08 MAI 1945,48.898857,2.3099175
202000004231,16,10,2020,8,2,92,92071,2,1,1,3,CLEMENCEAU GEORGES (AVENUE),48.7835209,2.3057234
202000004232,14,10,2020,8,1,92,92012,2,1,1,7,GENERAL LECLERC (AVENUE DU) 35/FIN - 60/,48.8305715,2.2340122
202000004233,23,8,2020,3,5,83,83107,1,1,1,6,Route Nd7,43.462965,6.643124
202000004234,22,8,2020,16,1,13,13082,1,1,1,7,Route Departementale 543,43.705112,5.352402
202000004235,16,8,2020,18,1,13,13096,1,1,1,1,D38c,43.550515,4.381185
202000004236,17,8,2020,18,1,54,54115,2,2,1,3,Rue Philippe Martin,48.731441,6.164199
202000004237,22,8,2020,19,1,33,33324,1,4,1,7,D 708 Aux Grandes Joualles,44.80129,0.22588
202000004238,23,8,2020,10,1,22,22389,1,1,1,7,D765,48.463147,-2.650956
202000004239,16,10,2020,7,2,92,92012,2,1,8,6,REINE (ROUTE DE LA) 82/FIN - 107TER/FIN,48.8404176,2.2313847
202000004240,16,10,2020,13,1,92,92002,2,9,1,3,PRESIDENT KENNEDY (50 A LA FIN),48.738936,2.298998
202000004241,17,10,2020,5,3,01,01362,1,1,1,6,Au treney,45.957405,4.875398
202000004242,17,10,2020,0,3,62,62265,1,1,1,6,D193,50.609879,2.217007
202000004243,21,8,2020,19,2,13,13001,1,1,1,2,A51-Sens Marseille vers Aix en Provence,43.4877,5.4079
202000004244,16,10,2020,12,1,01,01004,1,1,8,2,L'Aviation,45.972562,5.338154
202000004245,16,10,2020,19,2,41,41150,2,2,1,3,Rue de l'Aumône,47.5618,1.452763
202000004246,17,10,2020,3,3,71,71150,1,1,8,2,A6,46.2382031,4.7967109
202000004247,17,10,2020,0,3,10,10248,1,1,1,1,D141,48.309317,3.96615
202000004248,21,8,2020,16,1,69,69256,1,1,1,3,RN346  S/N   25.686 A 29.300,45.79592,4.93414
202000004249,16,10,2020,16,1,972,97210,1,1,1,1,rd 6 Clément,14.606532,-60.909598
202000004250,4,10,2020,18,2,01,01143,1,2,2,2,D984c,46.359946,6.12123
202000004251,16,8,2020,22,3,54,54304,1,1,1,2, A 33,48.69565,6.11693
202000004252,22,8,2020,22,3,33,33013,1,3,1,2,N230 / N89,44.86847,-0.50264
202000004253,22,8,2020,17,1,91,91037,1,1,1,3,AUTOROUTE A6,48.5417,2.498
202000004254,22,8,2020,16,1,91,91363,1,1,1,6,AUTOROUTE A10,48.6587,2.1832
202000004255,22,8,2020,7,1,91,91174,1,1,1,6,RN 104,48.62334,2.46768
202000004256,16,10,2020,16,1,63,63404,1,1,2,7,"A75, pk 27+600, N/S",45.571667,3.249147
202000004257,21,8,2020,6,2,91,91521,1,1,2,7,RN 104,48.6336,2.4007
202000004258,22,8,2020,12,1,93,93053,1,1,1,6,AUTOROUTE A103,48.88851,2.47223
202000004259,21,8,2020,23,3,95,95582,1,1,1,4,A15,48.96848,2.25136
202000004260,21,8,2020,12,1,93,93064,1,1,1,3,AUTOROUTE A86,48.88148,2.47393
202000004261,22,8,2020,22,3,77,77449,1,1,1,6,A4,48.83295,2.79062
202000004262,22,8,2020,3,3,77,77294,1,1,1,2,A104,48.969904,2.598358
202000004263,26,4,2020,14,1,974,97409,2,1,1,2,LAGOURGUE(CHEMIN),-20.9480701,55.6624522
202000004264,16,10,2020,16,1,59,59418,2,1,1,6,Rue Pierre Boeynaems,50.504137,3.454583
202000004265,23,2,2020,4,4,75,75102,2,7,1,6,PLACE DE L OPERA,48.870657,2.33255
202000004266,16,10,2020,20,3,57,57186,1,1,1,1,D55,49.268463,6.384945
202000004267,21,8,2020,10,1,988,98818,2,3,1,1,AVENUE JAMES COOK,-22.26821,166.42621
202000004268,16,10,2020,23,3,76,76222,1,1,1,1,RD43,49.4895069,0.887666
202000004269,17,10,2020,10,1,82,82046,1,1,1,6,Coutures,43.942483,0.983105
202000004270,21,8,2020,18,2,974,97416,2,3,1,3,BEGUE (RUE MOISE),-21.34497,55.48086
202000004271,17,10,2020,10,1,71,71028,1,1,1,6,D323,46.829552,5.437887
202000004272,21,8,2020,17,2,974,97411,2,9,1,2,JAURES (BOULEVARD JEAN),-20.90071,55.49682
202000004273,16,10,2020,21,3,86,86137,1,3,1,3,D347,47.018799,0.068836
202000004274,20,8,2020,16,1,974,97411,2,1,1,3,RAMBAUD (LEOPOLD),-20.8863,55.4813
202000004275,16,10,2020,21,3,86,86281,1,1,1,2,D757,46.683496,0.302296
202000004276,20,8,2020,7,1,974,97411,2,1,2,4,MONNERVILLE (BOULEVARD GASTON),-20.896,55.448
202000004277,20,8,2020,5,2,974,97411,1,1,2,6,RN2/043,-20.88634,55.49348
202000004278,17,10,2020,14,1,34,34338,1,1,1,6,D908,43.608455,3.380535
202000004279,21,8,2020,18,1,69,69386,2,2,1,1,FRANKLIN ROOSEVELT                  (CO),45.76894,4.84731
202000004280,16,10,2020,23,3,22,22004,2,1,1,6,17 Rue Saint Bernard,48.632852,-3.297433
202000004281,21,8,2020,14,1,69,69387,2,1,1,7,MARCEL MERIEUX                      (R ),45.72882,4.8302613
202000004282,17,10,2020,19,3,25,25172,1,2,1,3,RD 459,47.258765,5.742717
202000004283,21,8,2020,12,1,69,69386,2,2,1,3,THIERS                              (AV),45.7662974,4.8619943
202000004284,16,10,2020,13,1,44,44002,2,1,1,6,30 Avenue de la Vendée,47.075412,-1.397882
202000004285,21,8,2020,16,1,972,97213,1,1,2,1,ROUTE DEPARTEMENTALE 3,14.675,-60.991
202000004286,16,10,2020,18,1,35,35109,1,1,1,1,Le Bas Monperron,48.089568,-1.227695
202000004287,21,8,2020,0,3,972,97213,1,1,2,6,ROUTE NATIONALE 1,14.6,-60.977602
202000004288,20,8,2020,20,5,972,97213,1,1,1,3,ROUTE NATIONALE 5,14.5964859,-60.9942627
202000004289,16,10,2020,17,1,29,29079,1,6,1,4,D58 - Rue Jacques Gueguen,48.645132,-3.947694
202000004290,17,10,2020,0,5,38,38006,2,1,1,6,Route de la Ratz,45.403154,6.082655
202000004291,21,8,2020,17,1,69,69034,2,3,1,1,GEORGES CLEMENCEAU                  (QU),45.79009,4.82097
202000004292,16,10,2020,23,3,02,02085,2,1,1,7,D1,49.090796,3.397763
202000004293,20,8,2020,8,1,69,69389,2,1,1,3,PROFESSEUR PATEL (DU)               (R ),45.76582,4.78729
202000004294,16,10,2020,19,3,70,70111,1,1,1,7,N19,47.644776,6.291293
202000004295,21,8,2020,12,1,2A,2A004,2,2,1,3,PIETRI FRANCOIS RUE,41.9351,8.75096
202000004296,12,10,2020,7,2,54,54077,2,1,1,1,D21,48.5927711,6.8415481
202000004297,21,8,2020,9,1,91,91589,2,4,1,3,BRIAND (BOULEVARD ARISTIDE),48.682301,2.343473
202000004298,15,8,2020,17,1,06,06016,1,1,1,7,D28,44.092733,6.991532
202000004299,21,8,2020,11,1,91,91377,2,3,1,6,CHAMPARTS (RUE DES),48.716854,2.293668
202000004300,17,10,2020,16,1,05,05061,1,1,1,1,Les Farreaux (Arrêt de bus),44.625366,6.083347
202000004301,20,8,2020,22,3,87,87085,2,1,1,6,BEAUBREUIL (AVENUE DE),45.87544,1.29985
202000004302,16,10,2020,21,3,45,45081,1,1,1,7,Rue de Villemain,47.9356926,1.5807434
202000004303,7,8,2020,22,5,84,84007,2,1,1,1,PARKING CAP SUD,43.9299,4.8359
202000004304,17,10,2020,0,3,64,64152,2,3,1,6,200 Chemin de Guitte,43.3435583,-0.3005736
202000004305,17,10,2020,3,5,10,10261,2,1,1,7,3 Ruelle des 3 Poissons,47.976793,4.498345
202000004306,14,8,2020,10,1,84,84007,2,1,1,3,SIXTE ISNARD (Boulevard),43.9376,4.81148
202000004307,16,10,2020,18,2,53,53112,1,2,1,3,D119,48.360462,-0.315117
202000004308,16,10,2020,17,1,53,53134,1,3,1,3,La Baillée,48.121299,-0.461555
202000004309,7,8,2020,1,5,83,83137,2,3,1,3,DE LATTRE DE TASSIGNY (AVE MARECHAL),43.1169,5.937
202000004310,16,10,2020,10,1,24,24133,1,1,1,2,Les Communaux,45.531587,0.966813
202000004311,20,8,2020,11,1,83,83069,2,1,1,6,COMBATTANTS D' AFRIQUE DU NORD ( AVENUE,43.12169,6.11003
202000004312,16,10,2020,18,1,27,27317,1,1,1,1,Rue de la Chapelle,49.383389,0.684677
202000004313,21,8,2020,16,1,77,77468,2,1,1,6,PARIS (RUE DE),48.85079,2.65337
202000004314,16,10,2020,15,1,28,28191,1,1,1,6,D28,48.581299,1.67769
202000004315,16,10,2020,10,1,37,37050,2,4,1,3,5 Rue Thomas Edison,47.3383577,0.7021158
202000004316,21,8,2020,7,1,76,76540,2,2,1,3,EUROPE. BOULEVARD DE L',49.43454,1.07608
202000004317,20,8,2020,12,1,74,74012,2,1,1,3,RESISTANCE (RUE DE LA),46.19671,6.26211
202000004318,17,10,2020,15,1,42,42279,2,1,1,3,Allée des Mûriers,45.498103,4.261268
202000004319,19,8,2020,21,5,74,74012,2,6,1,3,ETOILE (PLACE DE L'),46.1942598,6.2403578
202000004320,16,10,2020,16,1,49,49321,1,1,1,7,A11,47.424226,-0.939674
202000004321,21,8,2020,16,1,69,69266,2,1,1,6,EMILE ZOLA     (Cours),45.7648,4.9052
202000004322,17,10,2020,5,3,51,51588,1,1,1,7,A4,49.0759063,4.8051889
202000004323,20,8,2020,18,1,67,67447,2,8,1,3,PIERRE MENDES FRANCE (AVENUE),48.603097,7.756887
202000004324,17,10,2020,9,1,988,98803,1,1,1,6,route de poe,-21.584289,165.492371
202000004325,20,8,2020,17,1,67,67482,2,8,1,6,COLMAR (AVENUE DE),48.56297,7.75258
202000004326,20,8,2020,13,1,67,67218,1,1,1,-1,NEUHOF (ROUTE DE),48.53725,7.74566
202000004327,21,8,2020,0,3,66,66141,1,1,1,7,R D 900,42.74916,2.89443
202000004328,15,10,2020,21,4,971,97118,2,6,9,3,Route de la Traversee,16.214112,-61.621951
202000004329,20,8,2020,9,1,64,64373,2,1,1,6,GENERAL DE GAULLE DU,43.2799901,-0.3613331
202000004330,20,8,2020,9,1,64,64122,2,9,1,3,MARCEL DASSAULT (BD),43.464771,-1.5429354
202000004331,17,10,2020,11,1,971,97114,1,2,8,3,638 Chemin de Barthelemy,16.128484,-61.579319
202000004332,17,10,2020,15,1,33,33214,1,1,1,6,D6e1,45.050907,-1.173391
202000004333,17,8,2020,10,1,62,62427,2,1,1,6,MONTPENCHER (R),50.421153,2.948668
202000004334,20,8,2020,15,1,60,60463,1,1,1,3,Rue Jean Monnet,49.28674,2.45793
202000004335,19,8,2020,16,1,57,57672,2,1,1,3,PAUL ALBERT (RUE) - PAIR,49.35662,6.156032
202000004336,15,10,2020,18,1,45,45311,1,1,1,7,chemin de la Canche,47.838683,2.234473
202000004337,19,8,2020,13,1,56,56162,1,1,1,1,Boulevard de l'Atlantique,47.70928,-3.44246
202000004338,21,8,2020,17,1,54,54184,1,1,1,1,RD83,48.71623,6.24136
202000004339,16,10,2020,21,3,30,30257,2,9,1,3,Rue de la Safranière,43.879577,4.483076
202000004340,16,10,2020,10,1,34,34299,1,1,1,7,D64,43.250908,3.272102
202000004341,21,8,2020,14,1,54,54395,2,1,1,4,BAZIN (RUE HENRI) + (SENTIER),48.69604,6.19152
202000004342,20,8,2020,10,5,49,49353,2,1,1,3,,47.4400385,-0.4849101
202000004343,11,10,2020,23,3,54,54043,1,1,1,2,rd 974  ,48.5854368,6.0805035
202000004344,21,8,2020,17,1,44,44109,2,1,1,6,Rue Auguste Lepère,47.22627,-1.59713
202000004345,17,10,2020,17,1,57,57230,1,1,1,1,D603,49.098234,6.515579
202000004346,21,8,2020,10,1,44,44109,2,1,1,6,Quai de la Fosse,47.209,-1.56697
202000004347,21,8,2020,16,1,42,42207,2,6,1,1,Route de Cellieu,45.4900783,4.5217527
202000004348,16,10,2020,17,1,74,74143,2,1,1,6,Place de la Mairie,45.889761,6.797778
202000004349,20,8,2020,4,5,42,42184,2,1,1,6,Boulevard Ouest,46.03819,4.04571
202000004350,16,10,2020,7,1,69,69228,2,2,8,3,La Roussillière,45.5580296,4.6409973
202000004351,21,8,2020,15,1,37,37261,2,6,1,3,BELGIQUE (RUE DE),47.4257575,0.6970049
202000004352,17,10,2020,12,1,69,69204,2,1,8,6,D342,45.712087,4.772382
202000004353,21,8,2020,15,1,35,35238,2,1,1,7,VILLEBOIS MAREUIL (BD),48.101831,-1.64952
202000004354,16,10,2020,8,1,09,09047,1,1,1,6,D16,42.893526,1.935681
202000004355,17,10,2020,16,1,09,09293,1,1,1,6,23 La Plano Del Calmil,42.972038,1.520813
202000004356,21,8,2020,1,5,34,34172,2,3,1,3,GARRATS (AVENUE DES),43.610528,3.83893
202000004357,17,10,2020,1,3,85,85208,1,1,1,6,La Nicolière,46.852443,-1.399121
202000004358,22,8,2020,0,5,33,33063,1,4,1,3,AVE DE NONTRASTE,44.87736,-0.56654
202000004359,20,8,2020,12,1,31,31149,2,1,1,3,SERRES (AVENUE EDOUARD),43.61159,1.35206
202000004360,21,8,2020,17,1,27,27681,2,1,1,6,JAURES (BOULEVARD JAURES),49.09277,1.47087
202000004361,21,8,2020,14,1,27,27681,2,1,1,3,FOCH (AVENUE DU MARECHAL),49.09761,1.47606
202000004362,21,8,2020,7,1,14,14118,2,2,1,-1,MORICE (AVENUE PROFESSEUR),49.20599,-0.35935
202000004363,21,8,2020,23,5,13,13106,2,1,1,1,8 MAI 1945 (AVENUE DU),43.3877,5.3598
202000004364,21,8,2020,18,1,13,13205,2,3,7,1,JEANNE D'ARC (BOULEVARD),43.293255,5.4041309
202000004365,21,8,2020,15,1,13,13203,2,1,1,3,STRASBOURG (BOULEVARD),43.30758,5.37588
202000004366,21,8,2020,14,1,13,13208,2,1,1,6,MAZARGUES (AVENUE DE),43.25823,5.39427
202000004367,21,8,2020,10,1,13,13205,2,1,1,6,JEAN MOULIN (BOULEVARD),43.28498,5.39881
202000004368,21,8,2020,4,5,13,13216,2,1,1,6,ESTAQUE PLAGE,43.360338,5.294645
202000004369,20,8,2020,19,1,13,13212,2,1,1,2,BOUYALA D'ARNAUD (BOULEVARD),43.29684,5.441791
202000004370,20,8,2020,21,5,12,12174,1,1,1,6,Olemps,44.3334061,2.5554119
202000004371,21,8,2020,2,3,11,11069,1,1,1,6,SAINT HILAIRE -ROUTE DE-,43.1996286,2.3543388
202000004372,21,8,2020,16,1,10,10081,1,1,2,6,ROCADE OUEST (RD 610),48.3092,4.0222
202000004373,20,8,2020,22,5,10,10387,2,1,1,2,TERRASSES (RUE),48.29176,4.07811
202000004374,20,8,2020,6,1,06,06123,2,1,1,3,COUBERTIN PIERRE DE AVENUE,43.67192,7.192867
202000004375,20,8,2020,8,1,06,06027,2,1,1,5,RENOIR AVENUE AUGUSTE,43.6647,7.152121
202000004376,14,8,2020,21,2,75,75118,2,2,1,-1,RUE ORDENER,48.890246,2.359917
202000004377,21,8,2020,2,5,75,75105,2,1,1,3,RUE DU CARDINAL LEMOINE,48.848999,2.354037
202000004378,21,8,2020,18,1,75,75119,2,1,1,6,AVENUE DE FLANDRE,48.893563,2.380397
202000004379,20,8,2020,23,5,75,75119,2,4,1,3,AVENUE CORENTIN CARIOU,48.895848,2.383552
202000004380,21,8,2020,19,1,75,75118,2,3,1,3,BOULEVARD NEY,48.897766,2.334053
202000004381,21,8,2020,18,1,75,75117,2,4,1,2,AVENUE DE WAGRAM,48.882212,2.301169
202000004382,19,8,2020,20,5,75,75116,2,1,1,6,RUE MOLITOR,48.84529,2.2598
202000004383,21,8,2020,21,5,75,75115,2,2,1,-1,RUE BALARD,48.84242,2.277614
202000004384,21,8,2020,20,1,75,75115,2,1,1,6,RUE CAMBRONNE,48.842402,2.302865
