Num_Acc,jour,mois,an,hr,condition_eclairage,departement,commune,condition_agglomeration,intersection,condition_atmosphere,type_collision,adresse,lattitude,longitude
201400019996,16,7,14,18,1,37,166,1,1,1,2,,0.0,0.0
201400019997,10,8,14,18,1,37,204,1,1,1,5,,0.0,0.0
201400019998,14,9,14,13,1,37,153,1,1,1,6,,0.0,0.0
201400019999,13,10,14,7,2,37,203,2,1,1,3,26 QUAI DE LA LOIRE,0.0,0.0
201400020000,22,12,14,11,1,37,213,1,1,1,2,,0.0,0.0
201400020001,23,2,14,17,1,34,270,1,6,1,2,,0.0,0.0
201400020002,26,3,14,10,1,34,95,1,1,6,5,,0.0,0.0
201400020003,2,7,14,11,1,34,270,2,1,1,3,rue Gossec,0.0,0.0
201400020004,9,8,14,0,3,34,270,1,1,3,1,,0.0,0.0
201400020005,27,9,14,15,3,34,95,1,1,1,1,,0.0,0.0
201400020006,9,10,14,10,1,34,270,1,1,1,1,,0.0,0.0
201400020007,14,1,14,21,3,66,141,1,1,1,1,,0.0,0.0
201400020008,23,3,14,15,1,66,21,2,1,1,3,"d1 pk 24,300",0.0,0.0
201400020009,18,2,14,8,1,30,141,1,1,1,2,,44.10043,4.6419
201400020010,27,3,14,10,1,30,127,2,1,1,7,chemin de l'oppidum,44.07928,4.57027
201400020011,16,4,14,9,1,30,141,2,1,1,5,D121,44.09809,4.67767
201400020012,27,4,14,2,3,30,127,1,1,8,6,,44.06307,4.5749
201400020013,26,6,14,20,1,30,141,1,1,1,6,,44.10015,4.64084
201400020014,4,9,14,8,1,30,331,1,9,1,3,,44.12017,4.61526
201400020015,7,9,14,23,3,30,225,1,1,1,6,,44.16552,4.54606
201400020016,11,11,14,19,3,30,127,1,1,8,1,,44.0707,4.58112
201400020017,12,12,14,15,1,30,141,1,1,1,5,,44.11226,4.69085
201400020018,4,1,14,2,3,41,10,1,1,1,6,,47.838,0.997
201400020019,25,2,14,14,1,41,287,1,1,8,1,,47.756,1.044
201400020020,6,6,14,18,1,41,107,1,3,1,3,RD 108 RD 65 chandelay,47.678,1.04099
201400020021,10,6,14,18,1,41,278,1,1,1,6,lieu dit la carte RD71,47.649,0.941
201400020022,29,6,14,1,4,41,199,2,1,2,6,54 rue pasteur,47.684,1.02
201400020023,21,7,14,20,1,41,255,1,1,1,3,,47.742,0.803
201400020024,30,7,14,9,1,41,265,1,1,1,2,"""la borde""",47.775,0.766
201400020025,4,8,14,9,1,41,87,1,1,1,3,,47.77,0.855
201400020026,9,8,14,11,1,41,225,1,1,1,6,,47.75,0.815
201400020027,18,8,14,17,1,41,102,1,1,1,1,,47.761,0.95
201400020028,13,9,14,15,1,41,120,1,1,1,7,,47.787,0.918
201400020029,12,10,14,16,1,41,278,1,1,1,7,,47.652,0.952
201400020030,17,10,14,7,3,41,199,1,1,2,1,,47.677,0.978
201400020031,3,11,14,12,1,41,287,1,1,2,5,,47.764,1.053
201400020032,12,11,14,11,1,41,113,1,1,1,1,,47.751,0.895
201400020033,1,12,14,7,2,41,10,2,1,2,3,Place de l'Eglise,46.431,4.761
201400020034,29,3,14,23,3,14,488,2,1,1,7,,49.2752,-0.26631
201400020035,3,2,14,9,1,77,162,1,1,9,1,,48.873,3.128
201400020036,7,2,14,21,5,77,116,2,1,1,7,10 la fr?nois,48.769,3.231
201400020037,6,5,14,20,1,77,406,1,2,1,3,,48.834,3.509
201400020038,19,5,14,12,1,77,93,2,1,1,6,30 RUE DE RELAIS DE POST,48.759,3.371
201400020039,10,7,14,10,1,77,385,1,1,2,7,,48.38,3.401
201400020040,14,8,14,14,1,77,436,1,1,1,6,,48.339,3.354
201400020041,6,3,14,14,1,62,839,1,2,1,3,,50.15605,2.89114
201400020042,30,4,14,20,2,80,549,1,1,1,6,,50.11912,2.71574
201400020043,17,5,14,15,1,62,181,1,1,1,3,,50.13838,2.71086
201400020044,8,6,14,16,1,62,733,2,9,1,1,D27,50.12295,2.60806
201400020045,4,12,14,15,1,62,85,1,2,1,3,,50.23242,2.63424
201400020046,12,3,14,1,5,62,376,1,1,1,6,,50.55678,2.52976
201400020047,12,1,14,14,1,62,437,1,1,5,7,,50.53482,2.00713
201400020048,27,9,14,16,1,62,799,1,1,1,1,,50.45651,1.70259
201400020049,26,5,14,21,2,62,180,1,1,2,1,,50.40641,2.36644
201400020050,3,7,14,7,1,62,36,1,1,1,1,,50.44972,2.26123
201400020051,2,8,14,18,1,62,138,2,1,2,7,15 rue de Fruges,50.42792,2.17202
201400020052,28,8,14,23,3,62,677,1,1,1,1,,50.34267,2.03072
201400020053,19,2,14,18,3,62,513,1,1,8,1,,50.28065,2.25676
201400020054,4,5,14,19,1,62,47,2,1,1,6,43. rue principale,50.30628,2.17571
201400020055,3,10,14,9,1,44,187,1,1,1,1,,0.0,0.0
201400020056,8,10,14,16,1,44,133,1,1,3,1,,0.0,0.0
201400020057,23,3,14,15,1,63,289,1,1,4,4,,0.0,0.0
201400020058,28,10,14,15,1,63,55,1,1,1,7,,0.0,0.0
201400020059,27,1,14,11,1,37,266,1,1,8,6,,0.0,0.0
201400020060,2,3,14,13,1,37,250,1,1,1,7,,0.0,0.0
201400020061,7,3,14,20,3,37,99,1,1,1,1,,0.0,0.0
201400020062,7,3,14,19,3,37,18,1,1,1,7,A 85 SENS ANGERS/VIERZON,0.0,0.0
201400020063,7,4,14,2,5,37,250,1,9,1,3,,0.0,0.0
201400020064,13,4,14,13,1,37,18,1,1,1,7,,0.0,0.0
201400020065,15,4,14,8,1,37,261,1,1,1,2,,0.0,0.0
201400020066,21,4,14,20,1,37,261,1,1,1,7,,0.0,0.0
201400020067,26,4,14,19,1,37,159,1,1,1,2,,0.0,0.0
201400020068,16,5,14,13,1,37,31,1,1,1,7,,0.0,0.0
201400020069,25,5,14,1,3,37,216,1,1,1,2,,0.0,0.0
201400020070,10,6,14,16,1,37,141,1,1,1,6,,0.0,0.0
201400020071,26,6,14,16,1,37,141,1,1,3,7,,0.0,0.0
201400020072,28,6,14,16,1,37,190,1,1,2,7,A 10,0.0,0.0
201400020073,11,7,14,17,1,37,216,1,1,1,6,,0.0,0.0
201400020074,30,7,14,1,3,37,142,1,1,1,6,,0.0,0.0
201400020075,22,9,14,6,3,37,272,1,1,1,2,,0.0,0.0
201400020076,29,9,14,16,1,37,190,1,1,1,2,,0.0,0.0
201400020077,24,10,14,16,1,37,72,1,1,1,6,,0.0,0.0
201400020078,6,11,14,18,3,37,266,2,4,1,3,D910,0.0,0.0
201400020079,8,11,14,2,3,37,14,2,1,2,6,D751,0.0,0.0
201400020080,15,11,14,14,1,37,67,1,3,1,3,,0.0,0.0
201400020081,16,11,14,5,5,37,50,2,1,2,3,AVENUE DE LA REPUBLIQUE,0.0,0.0
201400020082,15,11,14,17,5,37,261,1,1,1,3,,0.0,0.0
201400020083,20,11,14,22,5,37,50,2,1,1,6,8 avenue de Bordeaux,0.0,0.0
201400020084,28,11,14,18,3,37,250,1,1,1,6,,0.0,0.0
201400020085,30,12,14,9,1,37,154,1,6,8,3,LA BARAUDIERE,0.0,0.0
201400020086,24,2,14,8,1,37,261,1,1,1,2,,0.0,0.0
201400020087,7,11,14,7,1,21,520,1,1,5,2,,47.282,4.613
201400020088,26,1,14,15,1,83,130,2,1,1,7,338 chemin des Andues,43.1964,6.0503
201400020089,16,6,14,22,3,83,54,1,1,1,6,,0.0,0.0
201400020090,24,7,14,9,1,83,17,1,1,1,5,,0.0,0.0
201400020091,5,8,14,6,2,83,130,2,1,1,6,chemin de sauvebonne,0.0,0.0
201400020092,25,8,14,16,1,83,130,2,1,1,3,461 av de Lattre de Tass,0.0,0.0
201400020093,3,10,14,12,1,83,130,1,1,1,2,,43.205,6.043
201400020094,2,11,14,10,1,83,54,1,1,1,5,,0.0,0.0
201400020095,4,11,14,11,1,83,54,2,1,3,1,1016rue du Dr SCHWEITZER,0.0,0.0
201400020096,15,12,14,18,5,83,54,2,1,1,6,29 rue de la r?publique,0.0,0.0
201400020097,19,12,14,23,5,83,54,2,1,1,6,606 RUE DE LA GARE,43.16639,6.04991
201400020098,26,4,14,15,1,87,15,1,3,2,3,,0.0,0.0
201400020099,24,10,14,19,5,87,152,1,1,1,1,,0.0,0.0
201400020100,23,3,14,11,1,202,124,1,1,4,7,,0.0,0.0
201400020101,20,4,14,6,1,202,143,1,1,1,6,,0.0,0.0
201400020102,23,4,14,19,1,202,143,1,1,1,3,,0.0,0.0
201400020103,5,7,14,17,1,202,320,1,1,7,1,,0.0,0.0
201400020104,2,10,14,23,3,202,347,1,1,1,7,,0.0,0.0
201400020105,4,10,14,10,1,202,229,2,1,1,1,Route de la rivi?re,0.0,0.0
201400020106,27,7,14,22,3,47,191,1,1,1,6,,44.479,0.105
201400020107,27,9,14,18,1,47,108,1,1,1,3,,44.493,0.13
201400020108,14,12,14,23,3,47,108,1,1,5,6,"LDT ""AU LUC""",44.4891,0.13042
201400020109,28,8,14,9,1,30,191,1,1,1,1,,44.12975,4.67648
201400020110,19,12,14,19,5,23,176,2,1,3,6,Avenue Jean Jaures,46.239,1.481
201400020111,25,2,14,18,3,50,291,1,2,8,3,CARREFOUR DE L'ENSEIGNE,48.8886,-1.13952
201400020112,22,3,14,15,1,50,202,1,1,8,7,LES BRUYERES,48.986,-1.01674
201400020113,23,6,14,15,1,50,465,1,1,1,6,LE CHENE,49.0829,-1.15314
201400020114,27,6,14,15,1,50,393,1,2,1,3,LE MONT ROBIN,48.9299,-1.17474
201400020115,6,7,14,8,1,50,316,2,1,1,6,LA CROIX A LA MAIN,49.028,-1.14449
201400020116,16,10,14,16,1,50,465,1,1,1,3,LA MAISON BALLERY,49.0806,-1.15688
201400020117,30,11,14,10,1,50,592,1,1,2,7,LA CARRIERE,48.9472,-1.09681
201400020118,14,1,14,9,1,22,240,2,2,9,6,RD 46,48.25643,-2.23402
201400020119,19,1,14,15,1,22,185,1,2,1,3,,48.38609,-2.427
201400020120,20,2,14,1,3,22,84,1,1,1,7,La Ville Hunault,48.43523,-2.29485
201400020121,1,3,14,10,1,22,32,2,1,2,6,11 rue du bois,48.28203,-2.15571
201400020122,6,3,14,21,3,22,20,1,1,1,6,Les Coudrais,48.34265,-2.20269
201400020123,10,5,14,10,1,22,337,1,1,1,1,,48.34881,-2.31611
201400020124,30,6,14,18,1,22,240,1,1,2,5,,48.24035,-2.22273
201400020125,10,7,14,7,1,22,391,1,1,1,3,la carrée,48.34539,-2.18914
201400020126,26,7,14,12,1,22,348,1,1,1,7,le douet robert,48.3612,-2.23611
201400020127,2,8,14,14,1,22,20,1,1,1,3,le moulin de broons,48.29433,-2.27721
201400020128,11,8,14,17,1,22,239,1,1,1,1,la louviere,48.3506,-2.09966
201400020129,22,10,14,22,3,22,84,1,1,1,6,Le Clos,48.40469,-2.3494
201400020130,26,10,14,18,3,22,185,1,3,1,3,la landelle,48.37184,-2.35124
201400020131,8,6,14,10,1,14,252,1,1,1,6,,48.996,-0.25641
201400020132,20,6,14,8,1,14,691,1,1,1,2,,49.1139,-0.32065
201400020133,23,6,14,15,1,14,691,1,1,1,1,,0.0,0.0
201400020134,1,4,14,19,2,80,327,1,1,1,6,,49.7328,4.80201
201400020135,7,6,14,12,1,80,79,1,1,1,7,,49.6926,4.76762
201400020136,16,6,14,18,1,80,469,1,1,1,6,,49.6233,4.77251
201400020137,28,7,14,10,1,80,327,2,1,3,1,25 rue de Nancy,0.0,0.0
201400020138,19,10,14,12,1,80,400,1,1,1,1,,49.6669,4.77953
201400020139,5,3,14,16,1,38,424,1,1,1,7,,44.76044,5.66772
201400020140,7,3,14,13,1,38,492,1,4,1,1,la motte de sinard,44.9569,5.63845
201400020141,2,8,14,16,1,38,208,2,1,1,6,rue du Mont Aiguille,44.84575,5.67152
201400020142,19,12,14,17,2,38,321,1,1,1,6,,0.0,0.0
201400020143,1,1,14,10,1,18,33,2,2,1,6,INDUSTRIE (BOULEVARD,47.07156,2.39035
201400020144,3,1,14,18,5,18,33,2,3,1,2,INDUSTRIE (BOULEVA,47.07204,2.39377
201400020145,7,1,14,16,1,18,213,1,6,1,6,GAULLE (AVENUE DU GENERA,47.10006,2.49706
201400020146,11,1,14,17,5,18,213,1,1,1,4,CHARITE (ROUTE DE LA),47.09655,2.4474
201400020147,14,1,14,12,1,18,255,1,1,7,1,RD 31,0.0,0.0
201400020148,16,1,14,19,5,18,33,2,1,2,6,LABONNE (RUE EIRICK),47.06437,2.40251
201400020149,20,1,14,17,1,18,33,2,2,1,3,AVENIR (BD DE L),47.07964,2.38201
201400020150,24,1,14,7,5,18,33,2,2,2,3,JOFFRE (BOULEVARD DU MAR,47.07491,2.40456
201400020151,26,1,14,3,5,18,33,2,1,2,6,"60, GAMBETTA (BOULEVARD)",47.08733,2.38884
201400020152,3,2,14,13,1,18,33,2,6,1,3,INDUSTRIE (BOULEVARD DE,47.07373,2.40266
201400020153,3,2,14,13,1,18,33,2,1,1,2,JURANVILLE (BOULEVARD DE,47.08202,2.38923
201400020154,4,2,14,11,1,18,33,2,3,7,6,MALLARME (RUE STEP,47.10009,2.41087
201400020155,7,2,14,11,1,18,205,2,7,1,3,ORLEANS (ROUTE D'),47.11292,2.37707
201400020156,13,2,14,15,1,18,33,2,1,1,6,"46, PROSPECTIVE (AVENUE",47.11176,2.40341
201400020157,15,2,14,7,2,18,33,2,1,8,6,JURANVILLE(boulevard,47.08288,2.38896
201400020158,15,2,14,15,1,18,213,1,1,1,7,RD 955,0.0,0.0
201400020159,17,2,14,15,1,18,33,2,1,1,6,"34, CHAPPE (CHAUSSEE DE)",47.09213,2.42198
201400020160,18,2,14,8,1,18,50,1,2,1,2,RD 16,47.05124,2.30585
201400020161,24,2,14,9,1,18,33,2,6,1,3,rond point P Latecoere,47.06169,2.36487
201400020162,24,2,14,12,1,18,205,2,1,1,2,MALITORNE (RUE DE),47.1056,2.38021
201400020163,1,3,14,0,3,18,33,2,1,2,6,ISSOUDUN (ROUTE D'),0.0,0.0
201400020164,5,3,14,19,3,18,33,1,1,1,1,RD 2076,0.0,0.0
201400020165,12,3,14,18,1,18,213,1,6,1,3,CHARITE (ROUTE DE LA),47.09694,2.45231
201400020166,13,3,14,11,1,18,33,2,2,1,2,CARNOT (AVENUE),47.07239,2.41096
201400020167,14,3,14,17,1,18,205,1,2,1,3,RD 2076,47.12494,2.3469
201400020168,17,3,14,9,1,18,33,2,6,5,2,MALRAUX (PLACE AND,47.07974,2.39919
201400020169,17,3,14,14,1,18,33,2,2,1,3,rue du gl challe,0.0,0.0
201400020170,17,3,14,17,1,18,33,2,3,1,6,"305, SAINT-MICHEL (RTE D",47.10744,2.42941
201400020171,19,3,14,13,1,18,33,2,1,1,6,GAUTIERS (CHEMIN DE,47.11982,2.42139
201400020172,25,3,14,14,1,18,33,2,3,2,6,"125, TURLY (RUE DE)",47.09931,2.4181
201400020173,26,3,14,17,1,18,205,2,1,1,3,"1, DEBORD (AVENUE DU)",47.09597,2.37263
201400020174,27,3,14,8,1,18,205,1,2,1,5,RD 2076,47.12494,2.34688
201400020175,1,4,14,8,1,18,33,2,1,1,6,DE GAULLE (AV DU GENERAL,47.10249,2.40889
201400020176,1,4,14,17,1,18,33,2,1,1,6,"4, PLANCHAT (PLACE)",47.08549,2.393
201400020177,1,4,14,18,1,18,33,2,1,1,4,CHARITE (ROUTE DE LA),47.09374,2.40387
201400020178,3,4,14,12,1,18,33,2,2,1,1,"175, DE GAULLE (AV DU GE",47.10453,2.41028
201400020179,7,4,14,18,1,18,33,2,1,1,4,DUN-SUR-AURON (AVENUE DE,47.07132,2.4122
201400020180,9,4,14,13,1,18,33,2,1,1,3,"02, CLEMENCEAU (BOULEVAR",47.08629,2.39903
201400020181,9,4,14,16,1,18,33,2,1,1,3,JURANVILLE (BOULEV,47.08256,2.38917
201400020182,9,4,14,17,1,18,33,2,9,1,3,"13a, LIBERATION (AVENUE",47.10298,2.40501
201400020183,14,4,14,18,1,18,205,1,1,1,2,RD 2076,47.12503,2.34639
201400020184,18,4,14,22,5,18,33,2,2,1,3,CHARITE (ROUTE DE,47.09491,2.42064
201400020185,25,4,14,13,1,18,205,1,1,1,7,PORTE DE BERRY-BOUY (ROC,47.09775,2.33577
201400020186,26,4,14,11,1,18,33,2,1,2,4,"54, GAMBETTA (BOULEVARD)",47.08777,2.38939
201400020187,27,4,14,14,1,18,33,1,6,1,6,RD 400 (Rocade),0.0,0.0
201400020188,29,4,14,17,1,18,205,1,1,3,2,RD 2076,47.12355,2.35559
201400020189,3,5,14,0,5,18,33,2,1,1,6,"14, LAUDIER (AVENUE HENR",47.09232,2.39383
201400020190,9,5,14,22,5,18,267,2,1,1,6,"202, SAINT-AMAND (ROUTE",0.0,0.0
201400020191,10,5,14,6,2,18,205,2,1,1,6,"496, BERRY-BOUY (ROUTE D",0.0,0.0
201400020192,13,5,14,18,1,18,33,2,1,1,3,INDUSTRIE (BOULEVA,47.07237,2.39608
201400020193,16,5,14,19,1,18,205,1,1,1,7,Rocade,0.0,0.0
201400020194,17,5,14,14,1,18,33,1,1,1,6,RD 106,47.04958,2.40834
201400020195,19,5,14,6,1,18,213,2,1,1,6,"20, GENERAL DE GAULLE (A",47.09908,2.48346
201400020196,20,5,14,18,1,18,33,2,1,1,6,"43, FOCH (BOULEVARD DU M",47.07731,2.40776
201400020197,21,5,14,11,1,18,33,2,3,8,6,"34, PARMENTIER (RUE)",47.08874,2.39625
201400020198,25,5,14,16,1,18,33,2,1,1,3,"10, HAEGELEN (AVENUE MAR",47.07531,2.38399
201400020199,3,6,14,8,1,18,33,1,1,1,4,RD 400,0.0,0.0
201400020200,3,6,14,10,1,18,33,2,6,1,6,"1, JAURES (AVENUE JEAN)",47.09046,2.39351
201400020201,4,6,14,8,1,18,33,2,3,2,6,FOCH (BD DU MARECHAL),47.07855,2.40925
201400020202,4,6,14,16,1,18,205,1,1,1,5,RD 400 (Rocade),0.0,0.0
201400020203,7,6,14,11,1,18,33,2,3,1,6,BOUIN (RUE JEAN),47.07777,2.39772
201400020204,10,6,14,18,1,18,33,2,3,7,3,"8, LAHITOLLE (BOULEVARD)",47.08103,2.40821
201400020205,12,6,14,18,1,18,33,2,1,7,6,"40, FILEUSES (RUE DES)",47.06487,2.4155
201400020206,13,6,14,16,1,18,33,2,5,1,3,AUGER (BD),47.07818,2.4097
201400020207,14,6,14,20,2,18,33,2,1,1,6,"113, HAEGELEN (AVENUE MA",47.07109,2.37789
201400020208,16,6,14,2,5,18,33,2,1,1,6,GARE DE MARCHANDISES (RU,47.0952,2.39272
201400020209,16,6,14,12,1,18,33,1,1,1,6,RN 151,47.05378,2.35181
201400020210,18,6,14,11,1,18,33,2,1,1,6,"59, MITTERRAND (AVENUE F",47.08371,2.42455
201400020211,20,6,14,2,5,18,213,2,1,1,7,CHARITE (ROUTE DE LA),0.0,0.0
201400020212,25,6,14,16,1,18,205,1,1,1,6,RD 2076,0.0,0.0
201400020213,25,6,14,18,1,18,33,2,1,1,2,CHARITE (ROUTE DE,47.09571,2.43477
201400020214,1,7,14,11,1,18,33,2,2,1,3,"39, MERMOZ (BOULEVARD JE",47.06697,2.37995
201400020215,4,7,14,13,1,18,33,2,3,3,5,LATTRE DE TASSIGNY (AVEN,47.09493,2.42078
201400020216,4,7,14,15,1,18,33,1,6,2,2,porte de Nevers,47.08395,2.44522
201400020217,4,7,14,19,1,18,33,2,1,3,3,GARROS (AVENUE ROLLAND),47.06653,2.38249
201400020218,8,7,14,12,1,18,33,2,1,1,6,"14 TER, CHATEAU D'EAU (R",47.07591,2.402
201400020219,9,7,14,18,1,18,213,1,6,3,5,RN142,47.08265,2.44359
201400020220,14,7,14,18,1,18,33,1,3,2,3,GARE DE MARCHANDISES (RU,47.09638,2.39283
201400020221,18,7,14,15,1,18,33,2,6,1,4,PAUL (RUE MARCEL),47.06545,2.39481
201400020222,21,7,14,16,1,18,33,2,1,1,3,"30, SANTOS-DUMONT (BOULE",47.07072,2.38462
201400020223,22,7,14,17,1,18,50,2,1,1,2,LE VERNILLET (LIEU-DIT),47.04878,2.32348
201400020224,22,7,14,18,1,18,33,2,1,1,3,avenue ernest renan,47.08257,2.41303
201400020225,23,7,14,8,1,18,33,1,6,1,7,RN 142,47.05666,2.42764
201400020226,24,7,14,7,1,18,33,2,6,1,6,CHAPPE (CHAUSSEE DE,47.09178,2.42164
201400020227,25,7,14,17,1,18,33,2,1,1,6,LIBERATION (AVENUE DE LA,47.10265,2.40468
201400020228,28,7,14,7,1,18,33,2,1,3,6,VAL D'AURON (AV DU),47.06365,2.41174
201400020229,28,7,14,10,1,18,33,1,1,8,4,QUATRE VENTS (ROUTE DES),0.0,0.0
201400020230,28,7,14,15,1,18,33,1,1,1,6,SAINT-MICHEL (ROUTE DE),0.0,0.0
201400020231,29,7,14,18,1,18,213,2,6,2,7,RN 151,47.09635,2.44405
201400020232,31,7,14,19,1,18,33,1,3,1,1,NIEPCE (RUE NICEPH,47.04579,2.34404
201400020233,7,8,14,18,1,18,33,2,3,1,3,DE VOGUE (RUE ARNAUD),47.09469,2.40543
201400020234,8,8,14,18,1,18,33,2,1,1,3,DUN-SUR-AURON (AVENUE DE,47.06623,2.41819
201400020235,12,8,14,11,1,18,267,1,1,1,6,PLAIMPIED (ROUTE DE),47.01006,2.3847
201400020236,12,8,14,15,1,18,33,2,1,1,6,"sans, FRANCE (COUR ANATO",47.08325,2.40261
201400020237,14,8,14,20,1,18,205,2,4,1,1,ORLEANS (ROUTE D'),47.09174,2.38383
201400020238,20,8,14,14,1,18,205,2,3,1,2,"80, ORLEANS (ROUTE D')",47.09971,2.38119
201400020239,20,8,14,18,1,18,33,2,2,1,3,AVENIR (BD DE L'),47.08074,2.38293
201400020240,24,8,14,18,1,18,205,2,4,1,1,ORLEANS (AVENUE D'),47.09141,2.38398
201400020241,26,8,14,8,1,18,205,2,1,2,6,PONTS (RUE DES DEUX),47.09606,2.38687
201400020242,2,9,14,13,1,18,33,2,1,1,3,"112, LATTRE DE TASSIGNY",47.09827,2.417
201400020243,3,9,14,14,1,18,33,2,1,1,2,"362, DE GAULLE (AV DU GE",47.11379,2.41662
201400020244,6,9,14,15,1,18,33,2,1,1,2,rue de sarrebourg,47.08007,2.40248
201400020245,8,9,14,19,1,18,33,2,3,1,2,"224, SAINT-MICHEL (ROUTE",47.10449,2.42452
201400020246,9,9,14,17,1,18,33,2,1,1,6,VILLON (RUE FRANCOIS),47.10185,2.41084
201400020247,10,9,14,14,1,18,33,1,6,1,3,RD 400 (Rocade),0.0,0.0
201400020248,10,9,14,19,1,18,33,2,3,1,3,VOLTA (RUE),47.08891,2.39325
201400020249,11,9,14,17,1,18,33,2,1,1,2,CHARITE (ROUTE DE LA),47.09499,2.42154
201400020250,11,9,14,23,3,18,33,2,1,1,6,"64, LAMARCK (BOULEVARD)",47.07853,2.39186
201400020251,12,9,14,18,1,18,33,2,6,1,2,AUGER (BD),0.0,0.0
201400020252,18,9,14,13,1,18,33,2,3,1,7,DE GAULLE (AV DU GENERA,47.10316,2.40934
201400020253,20,9,14,1,5,18,33,1,1,1,2,CHAUSSEE DE CHAPPE,47.09486,2.42348
201400020254,24,9,14,16,1,18,33,2,1,1,4,JURANVILLE (BOULEVARD DE,47.08243,2.38911
201400020255,27,9,14,22,5,18,33,2,1,1,1,"69, BOURBONNOUX (RUE)",47.0833,2.39997
201400020256,2,10,14,8,1,18,33,2,1,1,4,rue du gl challe,47.09385,2.40153
201400020257,6,10,14,15,1,18,33,1,1,1,6,Rocade,0.0,0.0
201400020258,7,10,14,9,1,18,33,2,2,2,1,bd Ml Foch/rue E Martin,47.07823,2.4089
201400020259,14,10,14,16,1,18,33,2,1,1,6,"25, JURANVILLE (BOULEVAR",47.08555,2.38847
201400020260,18,10,14,11,1,18,213,1,1,1,1,RD 151,0.0,0.0
201400020261,20,10,14,16,1,18,33,2,1,1,6,"69, BOURBONNOUX (RUE)",47.08307,2.40009
201400020262,23,10,14,17,1,18,33,2,2,1,3,LYAUTEY (ALLEE DU MARECH,47.11199,2.4177
201400020263,4,11,14,10,1,18,33,2,9,2,6,LAMARCK (BOULEVARD,47.08219,2.38926
201400020264,6,11,14,8,1,18,33,2,2,5,2,SANTOS-DUMONT (BOULEVARD,47.07038,2.38228
201400020265,10,11,14,8,1,18,33,2,1,1,2,"15, AUDOUX (rueMARGUERIT",47.07709,2.37773
201400020266,11,11,14,11,1,18,33,2,2,1,3,LAZENAY (RUE DE),47.06317,2.40018
201400020267,11,11,14,18,5,18,33,2,2,1,3,"165, DE GAULLE (AV DU GE",47.10387,2.40979
201400020268,13,11,14,14,1,18,33,2,3,1,5,REPUBLIQUE (BD DE LA),47.08873,2.39618
201400020269,15,11,14,15,1,18,213,2,1,3,1,RN 151,0.0,0.0
201400020270,18,11,14,12,1,18,33,2,2,3,3,SAINT-MICHEL (RTE,47.10007,2.41565
201400020271,20,11,14,19,5,18,33,2,1,1,6,"20, FOCH (BOULEVARD DU M",47.07681,2.40717
201400020272,1,12,14,8,1,18,33,2,1,2,6,"57, SERAUCOURT (RUE DE)",47.07626,2.40086
201400020273,10,12,14,16,2,18,33,2,6,2,6,MALRAUX (PLACE,0.0,0.0
201400020274,11,12,14,17,1,18,33,2,1,1,2,LATTRE DE TASSIGNY (AVEN,47.09777,2.41739
201400020275,18,12,14,8,2,18,33,2,2,2,6,MALLET (RUE LOUIS),47.07983,2.38193
201400020276,18,12,14,17,4,18,33,2,1,2,6,"43, PRES-LE-ROI (AVENUE",47.09337,2.38655
201400020277,22,1,14,9,1,83,91,2,1,1,1,la joselette,0.0,0.0
201400020278,24,1,14,11,1,83,49,1,1,1,2,,0.0,0.0
201400020279,25,1,14,9,1,83,100,2,1,1,7,177 rue de la liberation,0.0,0.0
201400020280,9,2,14,19,3,83,91,1,1,1,1,,0.0,0.0
201400020281,17,2,14,17,1,83,43,2,1,1,1,AVENUE CAMINAT,0.0,0.0
201400020282,24,2,14,10,1,83,33,2,2,1,6,2 rue Pierre Curie,0.0,0.0
201400020283,31,3,14,8,1,83,49,1,1,1,3,,0.0,0.0
201400020284,11,5,14,15,1,83,43,1,1,1,6,,0.0,0.0
201400020285,25,5,14,18,1,83,91,2,1,1,6,,0.0,0.0
201400020286,29,5,14,0,3,83,100,1,1,1,2,,0.0,0.0
201400020287,27,6,14,6,2,83,100,1,1,1,6,,0.0,0.0
201400020288,22,8,14,11,1,83,91,1,1,1,7,,0.0,0.0
201400020289,16,9,14,10,1,83,43,1,1,1,7,,0.0,0.0
201400020290,4,10,14,17,1,83,100,1,1,1,6,,0.0,0.0
201400020291,2,12,14,6,5,83,49,2,1,2,6,place pasteur,43.23788,6.0713
201400020292,5,12,14,14,1,83,49,1,1,2,5,,0.0,0.0
201400020293,10,12,14,6,5,83,91,2,1,1,6,Parking du DIXMUDE,0.0,0.0
201400020294,12,12,14,17,3,83,100,1,3,1,3,,0.0,0.0
201400020295,19,12,14,18,5,83,91,1,1,1,2,avenue des Poilus,0.0,0.0
201400020296,21,4,14,17,1,41,173,1,2,8,3,,47.886,1.531
201400020297,19,12,14,18,5,41,173,2,1,8,6,Avenue de Chanzy,47.911,1.531
201400020298,19,12,14,21,3,41,290,1,9,8,3,,47.724,1.154
201400020299,3,1,14,18,3,12,270,1,1,3,3,SENS SUD/NORD,44.315,3.09768
201400020300,8,9,14,12,1,12,270,1,1,1,7,,0.0,0.0
201400020301,5,12,14,17,1,12,270,1,1,4,3,,44.367,3.118
201400020302,11,3,14,3,3,58,67,1,1,1,7,,0.0,0.0
201400020303,23,5,14,15,1,58,248,2,1,1,1,,0.0,0.0
201400020304,25,7,14,22,1,58,86,1,1,1,2,,0.0,0.0
201400020305,2,8,14,23,3,58,164,1,1,8,6,,0.0,0.0
