Num_Acc,category_route,regime_circulation,voie_reserve,profil_route,etat_surface,Infrastructure,situation,nb_voies
202000017016,4,1,0,1,1,0,1,2
202000017017,4,2,0,2,1,0,1,2
202000017018,4,1,0,1,1,0,1,4
202000017019,4,1,0,1,1,0,1,2
202000017020,4,1,0,1,2,5,1,2
202000017021,4,1,0,2,1,1,1,2
202000017022,4,2,0,2,1,0,1,2
202000017023,4,1,0,1,1,0,1,2
202000017024,4,2,0,1,1,0,1,2
202000017025,4,2,0,1,1,9,1,4
202000017026,4,2,0,1,1,0,1,2
202000017027,4,1,0,2,1,0,1,4
202000017028,4,1,0,1,1,0,1,3
202000017029,2,1,0,1,2,0,1,2
202000017030,3,1,0,1,2,0,1,1
202000017031,3,1,0,1,1,0,1,0
202000017032,3,2,0,1,2,0,1,2
202000017033,3,2,0,1,2,0,1,2
202000017034,3,-1,0,1,1,0,8,2
202000017035,4,2,0,1,2,0,1,2
202000017036,3,-1,0,2,2,9,1,2
202000017037,4,2,0,2,2,0,1,2
202000017038,4,-1,1,1,1,0,5,0
202000017039,4,2,0,1,1,0,1,2
202000017040,3,1,0,1,1,0,1,2
202000017041,3,1,0,1,1,0,1,3
202000017042,3,2,0,1,1,0,1,4
202000017043,4,2,0,1,1,0,3,2
202000017044,3,2,0,1,2,0,1,2
202000017045,3,2,0,2,1,0,1,2
202000017046,3,2,0,1,1,0,1,2
202000017047,3,2,0,1,1,0,1,2
202000017048,3,2,0,2,2,0,1,2
202000017049,4,1,0,1,1,0,1,1
202000017050,3,2,0,1,1,0,1,2
202000017051,3,2,2,1,1,0,1,2
202000017052,3,2,0,1,2,0,1,2
202000017053,3,2,3,1,1,0,6,2
202000017054,3,2,0,1,1,0,1,2
202000017055,3,2,0,1,2,0,3,2
202000017056,3,2,0,2,1,0,1,2
202000017057,4,2,0,1,1,0,3,2
202000017058,3,2,0,1,2,0,1,2
202000017059,3,2,0,2,1,0,1,2
202000017060,3,2,2,1,1,0,1,4
202000017061,4,2,0,1,1,9,1,2
202000017062,1,2,0,1,1,0,1,3
202000017063,2,2,0,1,1,0,1,2
202000017064,3,2,1,1,1,6,1,2
202000017065,2,2,0,2,1,0,1,2
202000017066,3,2,0,1,1,5,1,2
202000017067,3,2,0,1,1,0,3,2
202000017068,3,2,0,1,1,0,1,2
202000017069,3,2,0,1,1,0,1,2
202000017070,5,2,0,1,6,0,3,1
202000017071,3,2,0,1,2,0,1,2
202000017072,3,2,0,1,2,0,1,2
202000017073,1,3,0,1,1,0,1,4
202000017074,1,3,0,1,1,0,1,6
202000017075,1,3,0,1,1,1,1,4
202000017076,1,3,0,1,1,0,1,4
202000017077,1,3,0,1,1,0,1,5
202000017078,4,1,0,2,1,3,1,1
202000017079,4,1,1,1,1,0,1,1
202000017080,4,1,0,1,1,0,1,1
202000017081,3,3,0,2,1,9,1,2
202000017082,4,2,0,1,1,0,1,2
202000017083,2,1,0,1,1,0,1,2
202000017084,3,2,0,1,1,1,1,6
202000017085,4,2,0,1,1,0,1,2
202000017086,4,2,0,1,2,0,8,2
202000017087,3,3,0,1,1,0,1,1
202000017088,3,2,0,2,1,0,1,2
202000017089,4,2,0,1,1,0,4,2
202000017090,4,2,0,2,1,0,1,1
202000017091,4,2,0,1,1,0,1,2
202000017092,6,-1,3,1,1,6,4,-1
202000017093,2,2,0,1,1,0,1,2
202000017094,4,1,1,1,1,0,1,4
202000017095,4,2,0,1,1,0,1,2
202000017096,3,2,0,1,1,0,1,2
202000017097,4,2,0,1,1,0,4,3
202000017098,4,2,0,1,1,0,1,2
202000017099,2,3,0,1,1,0,1,4
202000017100,4,2,2,1,1,5,8,5
202000017101,3,2,0,1,1,0,1,2
202000017102,4,2,0,1,1,0,1,2
202000017103,3,2,0,1,1,0,8,4
202000017104,4,2,0,2,1,0,1,2
202000017105,3,3,0,1,2,0,1,4
202000017106,4,2,0,1,1,0,1,2
202000017107,4,2,0,1,1,0,1,4
202000017108,4,1,0,1,1,0,1,1
202000017109,4,3,0,1,1,0,1,5
202000017110,9,1,0,2,1,1,8,0
202000017111,4,1,0,1,1,0,1,2
202000017112,4,1,0,1,1,0,1,4
202000017113,4,3,0,1,2,0,1,4
202000017114,4,-1,0,1,1,0,1,2
202000017115,4,1,0,1,1,0,1,1
202000017116,4,2,3,1,1,-1,6,0
202000017117,4,2,0,1,2,0,1,3
202000017118,4,1,1,1,1,-1,5,1
202000017119,4,2,0,1,1,0,1,4
202000017120,4,1,0,1,1,0,1,1
202000017121,4,1,1,1,1,-1,5,4
202000017122,2,3,0,2,1,0,1,2
202000017123,3,2,0,1,1,9,4,2
202000017124,4,2,0,1,1,0,1,2
202000017125,3,2,0,1,1,0,1,4
202000017126,2,2,0,1,1,0,1,2
202000017127,3,2,0,1,1,0,1,2
202000017128,3,1,0,1,1,3,1,2
202000017129,3,2,0,1,1,0,1,2
202000017130,3,3,0,1,1,0,1,4
202000017131,4,3,2,1,1,0,1,4
202000017132,4,2,0,2,1,9,1,2
202000017133,4,2,0,2,1,0,1,2
202000017134,3,2,0,1,1,5,1,0
202000017135,4,4,3,1,1,5,1,4
202000017136,4,3,3,1,1,5,6,4
202000017137,7,2,3,1,1,0,1,2
202000017138,4,2,1,1,1,0,1,3
202000017139,4,2,1,1,1,0,1,3
202000017140,4,2,1,1,1,6,5,2
202000017141,3,2,0,1,1,0,1,2
202000017142,4,3,3,1,1,0,6,0
202000017143,4,1,1,1,1,0,1,2
202000017144,3,3,2,2,1,0,1,4
202000017145,4,1,0,1,1,9,1,1
202000017146,4,2,0,1,1,9,1,2
202000017147,3,2,0,1,1,0,1,2
202000017148,3,2,0,2,1,0,8,2
202000017149,4,3,3,1,1,9,1,4
202000017150,4,2,0,2,1,0,1,2
202000017151,4,1,0,1,1,5,1,2
202000017152,4,2,1,1,1,0,1,3
202000017153,4,2,0,1,1,0,1,2
202000017154,4,1,0,1,1,0,1,1
202000017155,4,1,0,1,1,0,1,2
202000017156,2,2,0,1,1,5,1,4
202000017157,2,2,0,1,1,0,1,2
202000017158,3,3,0,1,1,0,1,2
202000017159,3,2,0,1,1,0,1,2
202000017160,3,2,0,1,1,0,1,4
202000017161,3,1,0,1,2,0,1,2
202000017162,4,1,0,2,1,0,1,2
202000017163,2,3,1,1,1,0,1,4
202000017164,2,3,-1,1,1,0,1,4
202000017165,4,-1,0,2,1,0,1,2
202000017166,4,1,0,1,1,0,1,2
202000017167,4,2,0,1,1,0,1,0
202000017168,4,2,0,1,1,0,1,2
202000017169,4,2,0,1,1,0,1,2
202000017170,4,2,0,1,1,9,1,-1
202000017171,4,2,0,2,1,8,1,2
202000017172,4,2,0,1,1,0,1,4
202000017173,4,-1,0,1,1,0,1,2
202000017174,4,2,0,1,2,0,1,1
202000017175,4,3,0,1,1,0,1,5
202000017176,4,2,0,1,1,9,1,2
202000017177,3,1,0,1,2,0,1,1
202000017178,4,2,0,1,1,0,1,4
202000017179,4,2,0,1,1,0,1,2
202000017180,3,2,0,2,2,0,1,2
202000017181,4,1,0,1,1,1,1,3
202000017182,4,1,0,1,1,1,1,3
202000017183,4,1,0,1,1,0,1,4
202000017184,4,1,3,1,1,-1,6,2
202000017185,4,-1,3,1,1,-1,6,4
202000017186,4,1,0,2,1,0,1,1
202000017187,4,-1,0,1,1,0,1,3
202000017188,4,2,0,1,1,0,1,0
202000017189,4,2,0,1,1,0,1,2
202000017190,4,1,1,1,1,0,1,2
202000017191,4,1,3,2,1,0,1,2
202000017192,4,2,0,1,1,0,1,2
202000017193,4,3,0,1,1,0,1,4
202000017194,4,2,0,1,1,0,1,2
202000017195,4,2,1,1,1,-1,5,0
202000017196,4,1,0,1,1,0,1,1
202000017197,4,2,1,1,1,0,1,4
202000017198,4,1,3,1,1,0,1,-1
202000017199,3,2,0,1,1,0,1,2
202000017200,3,2,0,1,1,0,1,2
202000017201,2,3,0,1,1,0,1,4
202000017202,3,1,0,1,1,0,1,1
202000017203,4,2,0,1,1,0,1,4
202000017204,3,1,0,1,1,0,1,2
202000017205,3,1,3,1,1,0,1,2
202000017206,4,2,0,1,1,0,1,2
202000017207,4,1,0,1,1,0,8,1
202000017208,3,2,0,1,1,0,1,1
202000017209,4,2,0,1,1,0,1,2
202000017210,3,1,0,1,1,0,1,2
202000017211,3,3,0,1,1,0,1,3
202000017212,3,-1,0,1,1,0,1,2
202000017213,3,2,0,1,1,0,1,2
202000017214,4,2,0,1,1,0,1,2
202000017215,3,3,0,1,1,0,1,4
202000017216,4,2,0,1,1,0,1,2
202000017217,4,2,0,1,1,0,1,2
202000017218,4,1,3,1,1,9,8,0
202000017219,3,2,0,1,1,0,8,2
202000017220,3,2,0,1,1,5,1,2
202000017221,4,1,0,1,1,0,1,1
202000017222,3,2,0,1,1,0,1,2
202000017223,4,1,1,1,1,0,1,1
202000017224,4,2,0,1,1,0,1,2
202000017225,3,2,1,1,1,0,1,2
202000017226,3,3,0,1,1,0,1,4
202000017227,3,2,0,1,1,0,1,2
202000017228,4,2,0,1,1,0,3,2
202000017229,3,2,0,1,1,0,3,2
202000017230,3,2,0,1,1,5,3,2
202000017231,3,2,0,2,1,0,3,2
202000017232,1,3,0,1,1,0,1,4
202000017233,3,2,0,1,1,0,1,2
202000017234,3,1,0,1,1,0,4,1
202000017235,4,-1,0,1,1,0,1,2
202000017236,3,2,0,1,1,0,1,2
202000017237,9,2,0,1,1,0,8,2
202000017238,4,2,0,2,1,0,1,2
202000017239,3,-1,0,1,1,0,1,2
202000017240,3,2,0,4,2,0,1,2
202000017241,3,2,0,1,1,0,1,2
202000017242,4,2,0,1,1,0,1,2
202000017243,3,2,0,1,1,0,1,2
202000017244,3,2,0,1,1,0,1,2
202000017245,4,-1,0,2,1,0,8,1
202000017246,9,2,0,1,1,0,1,2
202000017247,4,2,0,2,1,0,1,2
202000017248,3,2,0,1,1,0,1,2
202000017249,3,2,0,2,1,0,1,2
202000017250,3,2,0,1,1,0,1,2
202000017251,3,2,0,1,1,0,1,2
202000017252,4,2,0,1,1,0,1,2
202000017253,3,2,0,1,1,0,1,2
202000017254,3,2,0,1,1,0,1,2
202000017255,3,2,0,2,1,0,3,2
202000017256,4,2,0,2,1,0,1,2
202000017257,3,2,0,1,1,2,1,2
202000017258,2,3,0,1,1,0,3,4
202000017259,3,3,0,1,1,0,3,4
202000017260,3,2,0,2,1,0,3,2
202000017261,3,2,0,2,1,0,1,2
202000017262,3,2,0,1,1,0,1,2
202000017263,3,2,0,1,1,0,1,2
202000017264,3,2,0,3,1,0,1,2
202000017265,3,2,-1,1,1,0,1,2
202000017266,3,2,0,1,9,8,1,2
202000017267,3,2,0,1,1,0,1,2
202000017268,2,2,0,2,1,5,8,2
202000017269,3,4,0,1,1,0,1,3
202000017270,2,3,0,1,1,8,1,6
202000017271,4,2,0,1,1,5,1,2
202000017272,3,2,0,2,1,0,3,2
202000017273,3,2,0,1,1,0,1,2
202000017274,3,2,0,1,1,0,4,2
202000017275,3,2,0,1,1,0,1,2
202000017276,3,2,0,3,1,0,3,2
202000017277,2,2,0,1,1,0,1,2
202000017278,3,2,0,1,2,0,1,2
202000017279,3,2,0,1,1,5,8,2
202000017280,3,-1,0,2,1,0,3,2
202000017281,3,2,0,2,1,0,1,2
202000017282,3,2,0,2,1,0,3,2
202000017283,3,2,0,1,1,0,3,2
202000017284,3,2,2,1,1,0,1,2
202000017285,4,2,0,3,1,0,1,2
202000017286,4,2,0,2,9,2,3,2
202000017287,3,2,0,2,1,0,1,2
202000017288,3,2,0,1,1,0,1,2
202000017289,3,2,0,2,1,0,1,2
202000017290,3,2,0,1,1,0,1,2
202000017291,3,2,0,1,1,0,1,2
202000017292,1,3,0,2,1,1,1,4
202000017293,1,3,0,1,1,0,1,3
202000017294,1,1,0,2,1,2,1,3
202000017295,1,-1,0,2,2,0,1,2
202000017296,7,3,0,1,1,0,1,6
202000017297,1,1,0,1,9,3,1,1
202000017298,1,3,0,1,1,0,1,6
202000017299,1,3,0,1,1,0,1,4
202000017300,1,3,0,1,1,0,1,4
202000017301,1,3,0,1,1,0,1,2
202000017302,7,3,0,1,1,0,1,4
202000017303,1,1,0,1,1,0,1,3
202000017304,1,1,0,1,1,9,1,2
202000017305,1,3,0,1,1,0,1,4
202000017306,1,3,0,1,1,0,1,4
202000017307,1,3,0,1,1,0,1,8
202000017308,2,-1,0,1,1,0,1,3
202000017309,1,3,0,1,1,0,1,8
202000017310,1,1,0,1,1,0,1,8
202000017311,1,1,0,1,1,0,1,3
202000017312,3,2,0,1,1,0,1,2
202000017313,1,2,0,1,1,0,1,2
202000017314,3,2,0,1,1,0,1,1
202000017315,4,1,0,1,1,0,1,1
202000017316,3,3,1,1,1,0,1,4
202000017317,4,2,0,1,1,0,1,2
202000017318,9,2,0,1,1,0,8,2
202000017319,1,3,0,1,1,0,1,4
202000017320,2,2,0,1,1,0,3,2
202000017321,3,2,0,2,2,0,1,2
202000017322,4,2,0,1,1,0,3,2
202000017323,3,2,0,1,1,0,1,2
202000017324,3,2,0,1,1,0,3,2
202000017325,3,2,0,1,1,5,1,2
202000017326,3,2,0,1,1,0,1,2
202000017327,3,2,0,1,1,0,3,2
202000017328,3,3,0,1,2,9,1,2
202000017329,3,2,0,1,1,5,1,2
202000017330,3,2,0,1,2,0,4,2
202000017331,1,1,0,1,1,0,1,3
202000017332,1,1,0,1,1,0,1,2
202000017333,1,1,0,1,2,3,1,2
202000017334,1,3,0,1,1,0,1,12
202000017335,1,3,0,1,1,1,1,2
202000017336,1,1,0,1,1,0,1,2
202000017337,1,3,0,1,1,0,1,6
202000017338,2,3,0,1,2,0,1,6
202000017339,2,3,0,1,2,0,1,2
202000017340,4,2,0,1,1,0,1,2
202000017341,4,2,0,1,1,0,1,-1
202000017342,3,2,0,1,2,0,4,2
202000017343,3,2,0,1,1,0,1,2
202000017344,4,1,0,1,2,0,1,3
202000017345,9,2,0,2,1,0,1,2
202000017346,4,1,3,1,2,0,1,2
202000017347,4,-1,0,1,1,0,1,2
202000017348,2,3,0,1,6,0,1,4
202000017349,4,2,0,2,1,0,1,2
202000017350,4,2,0,1,2,0,1,2
202000017351,3,3,0,1,1,0,1,4
202000017352,4,2,0,1,2,0,1,2
202000017353,4,2,0,1,2,0,1,2
202000017354,4,2,0,1,1,0,1,2
202000017355,3,2,0,1,1,0,1,3
202000017356,2,2,0,1,1,0,1,2
202000017357,3,2,0,1,1,0,1,2
202000017358,3,2,0,1,1,0,1,2
202000017359,3,4,2,1,1,5,1,2
202000017360,4,2,0,1,1,0,1,0
202000017361,4,2,0,1,1,5,1,2
202000017362,3,2,2,1,1,5,1,2
202000017363,4,-1,0,2,2,2,1,0
202000017364,3,1,0,1,2,0,1,2
202000017365,4,2,0,1,1,0,1,2
202000017366,4,2,1,1,1,-1,5,2
202000017367,4,2,1,1,1,0,1,2
202000017368,4,2,0,1,1,0,1,2
202000017369,3,2,0,1,1,0,1,2
202000017370,4,2,0,1,2,5,1,2
202000017371,4,2,0,1,1,0,1,2
202000017372,4,2,0,1,1,0,1,2
202000017373,4,2,0,1,1,0,1,2
202000017374,4,2,0,1,1,0,1,2
202000017375,3,4,0,1,1,0,1,3
202000017376,4,1,0,1,2,5,1,3
202000017377,4,2,0,1,1,0,1,2
202000017378,4,2,0,1,1,0,1,2
202000017379,3,2,0,2,1,5,1,3
202000017380,4,2,0,1,2,0,1,2
202000017381,3,-1,0,2,1,0,1,2
202000017382,3,2,0,1,2,0,3,1
202000017383,3,3,0,1,2,0,1,4
202000017384,4,2,0,1,2,0,1,1
202000017385,4,1,3,1,1,0,1,2
202000017386,4,1,0,2,1,0,1,1
202000017387,4,2,0,1,2,0,1,2
202000017388,2,3,1,1,1,0,1,4
202000017389,4,4,0,1,2,0,1,2
202000017390,1,1,0,1,1,3,8,2
202000017391,2,2,0,1,1,0,1,4
202000017392,4,2,0,1,2,9,1,2
202000017393,4,2,0,1,1,0,8,1
202000017394,4,1,0,1,1,5,1,2
202000017395,4,-1,0,1,1,0,1,2
202000017396,4,1,0,1,2,0,1,2
202000017397,4,2,0,1,2,0,3,2
202000017398,2,2,0,1,1,2,1,0
202000017399,3,3,1,1,1,9,1,2
202000017400,4,1,1,1,1,0,5,1
202000017401,4,1,0,2,1,0,4,1
202000017402,3,2,0,1,1,0,1,2
202000017403,4,3,0,1,1,0,1,2
202000017404,4,2,0,1,1,0,1,2
202000017405,4,2,0,2,1,0,1,2
202000017406,4,2,0,1,1,0,1,2
202000017407,4,2,0,1,1,0,1,2
202000017408,3,1,0,1,2,0,3,4
202000017409,4,1,0,1,1,0,1,4
202000017410,4,1,0,1,1,1,1,4
202000017411,4,2,0,1,1,0,1,4
202000017412,4,2,0,1,1,0,1,3
202000017413,4,2,0,1,2,0,1,4
202000017414,4,2,0,1,2,0,1,4
202000017415,4,2,0,1,2,0,1,4
202000017416,4,2,0,1,2,0,1,4
202000017417,4,2,0,1,1,0,1,2
202000017418,4,2,0,1,1,0,1,2
202000017419,4,2,0,1,1,0,1,4
202000017420,4,2,0,1,1,5,1,2
202000017421,4,2,0,1,1,0,1,2
202000017422,4,2,0,2,1,0,1,2
202000017423,4,-1,3,1,1,-1,6,4
202000017424,4,1,0,1,1,0,1,3
202000017425,4,1,0,1,2,0,4,1
202000017426,2,3,0,1,1,0,1,4
202000017427,2,3,0,1,1,0,1,4
202000017428,3,2,0,1,1,0,1,2
202000017429,4,2,0,1,1,0,1,2
202000017430,3,1,1,1,1,0,5,2
202000017431,3,2,0,1,1,0,1,2
202000017432,3,2,0,1,2,0,1,4
202000017433,3,2,0,1,2,0,1,2
202000017434,4,1,0,1,2,9,4,1
202000017435,3,3,1,1,2,5,1,2
202000017436,3,2,0,1,1,0,1,2
202000017437,4,2,0,1,1,0,1,2
202000017438,4,4,0,1,2,0,1,4
202000017439,3,2,3,1,1,0,1,3
202000017440,3,2,0,1,1,0,1,3
202000017441,3,2,0,1,1,0,4,2
202000017442,3,3,1,1,1,0,5,2
202000017443,3,2,0,3,2,0,1,2
202000017444,3,2,0,2,3,0,1,2
202000017445,3,2,0,1,1,0,1,2
202000017446,1,3,0,1,2,0,1,4
202000017447,3,-1,0,1,1,0,1,-1
202000017448,3,2,0,2,2,0,3,2
202000017449,4,2,0,1,1,0,8,2
202000017450,3,2,0,1,1,0,1,2
202000017451,3,-1,0,1,1,0,1,2
202000017452,4,2,0,1,1,0,1,2
202000017453,3,2,0,1,1,0,1,2
202000017454,3,2,0,2,1,0,1,2
202000017455,3,2,0,2,1,0,1,2
202000017456,3,2,0,1,1,0,1,2
202000017457,3,2,0,3,1,0,3,2
202000017458,3,2,0,1,1,0,1,2
202000017459,3,2,0,1,1,0,8,2
202000017460,3,2,0,1,2,0,1,2
202000017461,3,2,0,1,1,0,8,2
202000017462,4,2,0,1,1,0,1,2
202000017463,3,3,0,1,2,0,3,2
202000017464,3,2,0,1,1,0,1,2
202000017465,3,2,0,2,1,0,1,2
202000017466,3,2,0,2,1,0,1,2
202000017467,3,3,0,1,1,0,1,2
202000017468,3,-1,0,1,1,0,1,2
202000017469,3,2,0,1,1,0,3,2
202000017470,3,2,0,1,1,0,1,2
202000017471,3,3,0,1,1,0,8,4
202000017472,3,1,0,1,2,5,1,2
202000017473,3,2,0,4,2,0,4,2
202000017474,3,2,0,2,2,0,3,3
202000017475,3,2,0,1,1,2,1,2
202000017476,3,2,0,1,1,0,1,2
202000017477,1,3,0,1,1,0,1,3
202000017478,4,2,0,4,1,0,1,2
202000017479,2,2,0,1,1,0,1,2
202000017480,3,2,0,1,1,0,4,2
202000017481,9,2,0,1,1,0,1,2
202000017482,3,1,0,2,2,0,3,2
202000017483,3,2,0,2,1,0,1,2
202000017484,3,1,0,1,1,0,8,2
202000017485,3,2,0,1,1,0,1,2
202000017486,3,-1,0,1,2,0,1,2
202000017487,3,2,0,1,2,0,3,2
202000017488,3,2,0,2,1,0,8,2
202000017489,3,2,0,2,9,0,8,2
202000017490,7,2,0,1,1,0,1,2
202000017491,1,1,0,2,1,1,1,3
202000017492,1,3,0,1,1,0,1,7
202000017493,1,3,0,1,1,0,1,6
202000017494,1,1,0,1,1,0,1,3
202000017495,1,2,0,2,1,0,1,3
202000017496,1,3,0,1,1,0,1,4
202000017497,1,3,0,1,2,0,1,10
202000017498,1,3,0,3,2,0,1,7
202000017499,1,3,0,1,2,0,1,8
202000017500,2,3,0,1,1,0,1,4
202000017501,1,3,0,1,1,0,1,8
202000017502,1,3,0,1,2,0,1,3
202000017503,3,2,0,1,1,9,1,2
202000017504,4,-1,0,1,1,9,1,1
202000017505,4,1,0,1,1,9,6,2
202000017506,9,-1,0,1,1,0,4,0
202000017507,4,1,0,1,1,0,8,1
202000017508,4,2,0,1,1,0,1,2
202000017509,3,2,0,1,1,0,8,4
202000017510,4,2,2,2,1,0,4,2
202000017511,3,2,1,2,1,0,6,2
202000017512,4,3,0,1,2,0,1,4
202000017513,4,2,2,1,1,0,1,2
202000017514,4,2,0,1,1,0,1,1
202000017515,4,2,0,1,1,0,1,2
202000017516,3,1,0,1,1,3,1,2
202000017517,4,2,0,1,1,0,1,2
202000017518,4,2,-1,1,1,0,1,-1
202000017519,9,2,0,1,1,0,4,2
202000017520,4,2,0,1,1,0,1,2
202000017521,4,2,0,1,1,0,1,3
202000017522,4,2,0,2,1,0,1,2
202000017523,3,2,0,1,1,0,1,6
202000017524,2,1,0,1,1,0,1,2
202000017525,3,2,0,2,1,0,1,2
202000017526,3,2,0,3,1,0,1,2
202000017527,4,2,0,1,1,5,1,2
202000017528,4,1,0,1,1,0,6,3
202000017529,4,1,0,1,1,1,1,4
202000017530,4,3,0,2,2,0,1,3
202000017531,4,1,0,1,1,0,1,4
202000017532,4,3,0,1,1,0,1,2
202000017533,4,3,0,1,1,0,1,2
202000017534,4,2,0,2,1,0,1,2
202000017535,4,2,0,1,1,0,1,1
202000017536,4,1,0,1,1,0,1,1
202000017537,4,2,0,1,1,0,1,4
202000017538,4,2,0,1,1,0,1,4
202000017539,4,2,0,1,1,0,1,8
202000017540,4,2,1,1,2,-1,5,4
202000017541,4,1,0,1,1,0,1,1
202000017542,9,2,0,1,1,0,8,2
202000017543,4,1,0,1,1,0,1,1
202000017544,3,3,0,1,1,0,1,4
202000017545,3,2,0,2,1,0,1,2
202000017546,3,1,0,1,2,0,3,4
202000017547,3,2,0,3,1,0,1,2
202000017548,3,2,0,1,1,9,1,2
202000017549,9,-1,0,1,1,0,4,0
202000017550,3,1,0,1,1,9,1,3
202000017551,3,2,0,1,1,0,1,2
202000017552,3,2,0,1,1,0,1,2
202000017553,3,2,1,1,1,0,1,2
202000017554,3,2,0,1,1,0,1,2
202000017555,3,2,0,2,1,0,1,2
202000017556,3,2,0,1,2,0,1,2
202000017557,1,3,0,1,1,0,1,4
202000017558,3,2,0,1,2,0,1,2
202000017559,2,3,0,4,1,0,1,4
202000017560,3,2,0,1,1,0,1,2
202000017561,1,3,0,1,1,0,1,3
202000017562,2,3,0,2,1,0,1,4
202000017563,3,2,0,1,1,0,1,2
202000017564,1,3,0,2,2,0,1,4
202000017565,1,3,0,1,2,0,3,4
202000017566,1,3,0,1,1,0,1,4
202000017567,3,2,0,1,1,5,1,2
202000017568,3,2,0,1,1,0,1,2
202000017569,4,2,0,1,1,0,3,2
202000017570,2,2,0,1,1,0,1,2
202000017571,4,2,0,1,2,0,1,2
202000017572,3,2,0,1,1,0,1,2
202000017573,3,2,0,2,1,0,3,2
202000017574,3,2,0,1,1,0,1,2
202000017575,4,2,0,2,2,0,1,2
202000017576,3,2,0,1,1,0,3,2
202000017577,4,2,0,1,1,0,1,2
202000017578,3,2,0,1,1,0,1,2
202000017579,4,2,0,1,1,0,1,2
202000017580,3,2,0,1,1,0,1,2
202000017581,3,2,0,2,1,0,3,2
202000017582,3,2,0,1,1,0,1,2
202000017583,3,2,0,1,1,1,1,2
202000017584,3,2,0,1,1,0,3,2
202000017585,3,2,0,1,1,9,1,2
202000017586,3,2,0,1,1,0,1,2
202000017587,2,2,0,1,1,4,1,2
202000017588,3,2,0,2,1,5,1,2
202000017589,4,2,0,1,1,0,1,2
202000017590,3,2,0,1,2,0,1,2
202000017591,3,2,0,2,1,0,1,2
202000017592,3,2,0,1,1,5,1,2
202000017593,3,2,0,2,1,0,1,2
202000017594,3,2,0,2,2,0,3,2
202000017595,1,3,0,2,1,0,1,4
202000017596,1,3,0,1,2,0,3,4
202000017597,2,2,0,1,1,0,1,2
202000017598,3,2,0,1,1,0,3,2
202000017599,3,2,0,1,2,0,8,2
202000017600,1,3,0,1,1,0,1,3
202000017601,3,2,0,1,1,0,1,2
202000017602,1,3,0,1,1,0,1,4
202000017603,9,2,0,1,1,0,1,2
202000017604,1,1,0,2,1,3,1,2
202000017605,3,2,0,2,1,0,1,2
202000017606,3,2,0,1,1,0,3,2
202000017607,2,3,0,2,1,0,1,6
202000017608,6,-1,0,1,1,0,4,-1
202000017609,1,3,0,1,2,0,1,8
202000017610,3,2,0,1,1,0,1,2
202000017611,1,1,0,2,2,0,1,1
202000017612,1,3,0,1,2,0,1,4
202000017613,2,2,0,1,1,5,1,6
202000017614,3,2,0,2,1,0,1,2
202000017615,2,1,0,2,2,0,1,1
202000017616,3,2,0,1,1,0,1,2
202000017617,2,2,2,1,1,9,1,1
202000017618,3,2,0,2,1,0,1,2
202000017619,3,2,0,2,2,0,1,2
202000017620,4,1,0,1,1,0,1,1
202000017621,3,2,0,1,1,0,3,2
202000017622,4,2,2,1,1,0,1,4
202000017623,3,2,0,1,2,0,1,2
202000017624,4,1,1,1,1,0,5,2
202000017625,2,3,0,1,1,0,1,6
202000017626,4,1,0,1,1,0,1,1
202000017627,2,3,0,1,1,9,1,2
202000017628,2,3,0,1,1,0,1,5
202000017629,1,3,0,2,1,0,1,6
202000017630,2,1,3,1,1,9,6,1
202000017631,4,2,0,1,1,5,1,2
202000017632,1,1,0,2,3,1,1,1
202000017633,4,2,3,2,1,9,6,1
202000017634,2,3,0,1,1,0,3,4
202000017635,3,3,1,2,2,0,1,5
202000017636,1,3,0,1,2,2,1,8
202000017637,4,2,0,1,1,0,1,2
202000017638,1,-1,0,1,1,0,1,4
202000017639,1,3,0,1,2,0,1,4
202000017640,3,2,0,1,1,0,1,2
202000017641,4,2,0,1,1,0,1,3
202000017642,2,3,0,1,1,0,1,2
202000017643,3,-1,0,1,1,0,1,2
202000017644,3,2,0,1,1,0,1,2
202000017645,2,2,0,1,1,0,1,3
202000017646,3,2,1,1,1,0,1,2
202000017647,4,3,0,1,1,0,1,4
202000017648,4,2,3,1,1,0,1,4
202000017649,4,1,0,1,1,0,1,4
202000017650,4,2,3,1,1,0,1,2
202000017651,4,1,0,1,1,0,1,1
202000017652,3,3,0,1,1,-1,1,4
202000017653,3,2,0,1,1,0,1,4
202000017654,4,1,3,1,1,0,1,4
202000017655,3,3,3,1,1,-1,1,5
202000017656,3,4,0,1,1,5,1,2
202000017657,3,2,0,1,2,0,1,2
202000017658,3,2,0,1,1,0,1,2
202000017659,3,2,0,1,1,2,1,2
202000017660,4,1,0,1,1,5,1,4
202000017661,4,2,0,1,1,0,1,3
202000017662,4,2,0,1,1,0,1,2
202000017663,4,2,0,1,1,0,1,2
202000017664,4,2,0,1,2,0,1,2
202000017665,4,2,0,1,1,0,1,2
202000017666,4,2,0,1,1,0,1,2
202000017667,4,2,0,1,1,0,1,2
202000017668,3,2,0,1,1,0,1,2
202000017669,4,2,0,1,1,0,1,2
202000017670,3,2,3,3,1,0,1,4
202000017671,4,2,0,1,1,0,1,2
202000017672,3,2,0,1,1,-1,1,2
202000017673,4,2,0,1,1,0,1,2
202000017674,3,2,0,2,1,0,1,2
202000017675,4,2,0,1,1,0,1,2
202000017676,4,2,0,1,2,5,1,2
